decision_time,execution_time,active_symbols,benchmark_weight,active_weight,turnover_distance,execution_cost,target_weights
2019-04-03T13:30:00+00:00,2019-04-04T13:30:00+00:00,AMAT;AVGO;LRCX,0.9473684210526315,0.052631578947368474,0.052631578947368446,2.424385746144559,"{""AMAT"": 0.021052631578947368, ""AVGO"": 0.020941675877144374, ""LRCX"": 0.01063727149127668, ""VOO"": 0.9473684210526315}"
2019-07-03T13:30:00+00:00,2019-07-05T13:30:00+00:00,AMD;NOW;NVDA,0.9473684210526315,0.052631578947368474,0.05263157894736847,2.5210289973308706,"{""AMD"": 0.021052631578947368, ""NOW"": 0.021052631578947368, ""NVDA"": 0.010526315789473686, ""VOO"": 0.9473684210526315}"
2019-10-02T13:30:00+00:00,2019-10-03T13:30:00+00:00,AMD;CI;CVS,0.9473684210526315,0.052631578947368474,0.03275171871536128,1.5214286625525855,"{""AMD"": 0.021052631578947368, ""CI"": 0.010526315789473686, ""CVS"": 0.021052631578947368, ""VOO"": 0.9473684210526315}"
