decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2025-01-02T14:30:00+00:00,1,ADBE,0.09552472298598447,2.767757250677156,0.04,0.5771628610417332,1.0,0.0,0.0,,-0.17711918069354537
2025-01-02T14:30:00+00:00,2,AMD,0.09552472298598447,2.767757250677156,0.04,0.3465893758437492,1.0,0.0,0.0,,0.06413796721243513
2025-01-02T14:30:00+00:00,3,INTC,0.09552472298598447,2.767757250677156,0.020000000000000004,0.40762369688168665,1.0,0.0,0.0,,0.08511585515361735
2025-04-04T13:30:00+00:00,1,AMAT,0.09552472298598447,2.894594320399032,0.04,0.4493845544205297,1.0,0.313388196833524,-0.171263547162685,,0.26564121567045784
2025-04-04T13:30:00+00:00,2,AMD,0.09552472298598447,2.894594320399032,0.04,0.6379347222667089,1.0,0.313388196833524,-0.171263547162685,,0.6029759811961923
2025-04-04T13:30:00+00:00,3,BA,0.09552472298598447,2.894594320399032,0.020000000000000004,0.6655837585232726,1.0,0.313388196833524,-0.171263547162685,,0.18598808988850035
2025-07-08T13:30:00+00:00,1,QCOM,0.09552472298598447,2.8093499896688274,0.04,0.25918231516888013,1.0,0.09894608459142866,-0.008674818587037336,,
2025-07-08T13:30:00+00:00,2,AVGO,0.08768321308081221,2.577847320583302,0.04,0.310854347446453,1.0,0.09894608459142866,-0.008674818587037336,,
2025-07-08T13:30:00+00:00,3,ORCL,0.08768321308081221,2.577847320583302,0.020000000000000004,0.5904953382120652,1.0,0.09894608459142866,-0.008674818587037336,,
2025-10-06T13:30:00+00:00,1,INTC,0.08460743597919138,2.5008769821587467,0.04,0.8867424594916685,1.0,0.05625363935474994,0.0,,
2025-10-06T13:30:00+00:00,2,ELV,0.06866380509085311,2.049823910482782,0.04,0.2749028911764821,1.0,0.05625363935474994,0.0,,
2025-10-06T13:30:00+00:00,3,ORCL,0.059710863678033105,1.7965408438419745,0.020000000000000004,1.2300736293514452,1.0,0.05625363935474994,0.0,,
