symbol,event_time,log_ret_1,log_ret_5,log_ret_10,log_ret_21,log_ret_63,log_ret_126,log_ret_252,excess_log_ret_5,excess_log_ret_21,excess_log_ret_63,excess_log_ret_126,vol_20,vol_63,downside_vol_20,return_to_vol_21,return_to_vol_63,beta_63,corr_63,residual_log_ret_21,residual_log_ret_63,distance_to_63d_high,distance_to_63d_low,ma_20_50,ma_50_200,volume_z_20,dollar_volume_z_20,amihud_20,gap_pct,intraday_ret,benchmark_log_ret_21,benchmark_vol_20,expected_score
GILD,2017-05-25 13:30:00+00:00,0.0038795690830863983,0.0020154054508121355,-0.03276035940888544,-0.05514268892851648,-0.07237792665606024,-0.12858461732215343,-0.2669310635548032,-0.018746508022366104,-0.06907265688992092,-0.09764187435419869,-0.23098537776409778,0.13020003976387678,0.12372151658281755,0.09745163853231667,-0.42352282709375555,-0.5850067850373578,0.49009885931921193,0.30889264533383715,-0.06196975033675397,-0.08475975860481813,-0.08034024163340603,0.005137457433540993,-0.007842280713036276,-0.07009179215711991,-0.7983532611580878,-0.9814629281548177,1.7970361468919974e-11,0.0029541617007569076,0.0009301947062709814,0.013929967961404444,0.08061710031337375,0.002476837297001059
META,2017-06-02 13:30:00+00:00,0.01363304668025389,0.010799450922473142,0.039504488901571655,0.01185300396675526,0.11319593075597467,0.2601792095396416,0.25588183128201436,0.0010239753164835719,-0.01125883772730596,0.08544377933682501,0.14745973934289314,0.16781645455925207,0.12397500866585008,0.16496902042106543,0.07063076143448282,0.9130544290670044,1.08598860561324,0.6418468740274185,-0.013246192767732225,0.08305741053352483,0.0,0.11879093148013586,0.026013966022900847,0.10762896468242134,0.1806785179338427,0.41036060707559424,2.2321933760117266e-12,0.0021115778776961136,0.01159034860925301,0.02311184169406122,0.08413428578272217,0.0023453120229728337
T,2017-06-09 13:30:00+00:00,0.007503708080067728,-0.002060649702443129,0.014541685127038129,0.00880353561441316,-0.07205374720878144,-0.010823546742228185,0.02894071623413641,0.0006201758224086973,-0.006071666328049563,-0.10083076410457004,-0.10226173466339139,0.11840644518704949,0.11074370287139752,0.09956064155408037,0.0743501386305957,-0.6506351633596245,0.7204197644566014,0.47218504016609436,-0.001912853865220214,-0.0927852789426091,-0.07519653841698004,0.03550408742913991,-0.021741379282859685,-0.00022530349396410188,-0.03463437000675139,0.11880922227167638,1.2521709775273588e-11,0.0033760937952684866,0.00414185436259662,0.014875201942462724,0.08396420347161775,0.002175295636898711
AMT,2017-06-19 13:30:00+00:00,0.0028755318638147287,0.02900798576185437,0.01037198068247136,0.0383408038829387,0.14188689589667725,0.23675549473737068,0.2333899156348016,0.01881001273033256,0.0006888060119019102,0.10423075080932609,0.14531846284204697,0.09593110720686361,0.11813022993771963,0.01830753245778702,0.39967019040300955,1.201105728580081,-0.06081566423833915,-0.03733689524678174,0.04063063514336634,0.14417697937281979,0.0,0.14494408833615346,0.024274869781663044,0.12401608763917271,-0.3610908078400714,-0.20737387348743175,3.148212741317832e-11,0.002576460352525567,0.00030243061820289796,0.03765199787103679,0.05047531098042451,0.008394747404232612
ELV,2017-06-26 13:30:00+00:00,-0.010678844009844646,-0.024102706495373383,0.007522429459863034,0.039453885737148475,0.15194087275896884,0.2707997915534257,0.4151538877426493,-0.018557839948353916,0.02810866788630939,0.10602903361726046,0.18526453735289738,0.1512643527135378,0.16128957525656357,0.08059264854740375,0.2608273861579645,0.9420377759522044,1.2782963720339577,0.5433978462969913,0.02495133491848598,0.09325193535071635,-0.026944187608615167,0.14704759028074288,0.03964646768026481,0.17987231725944053,0.9850081219476358,0.9394431510600219,2.3072977368480322e-11,0.00015781790587943156,-0.010778144501284226,0.011345217850839084,0.05399335769725243,0.0023453120229728337
MDT,2017-07-03 13:30:00+00:00,0.000675842350395861,-0.003821350049907579,-0.002025007868658335,0.03424694523489702,0.09167990302633289,0.22589994087985854,0.041446881637231314,0.00016969820586520967,0.036668251245820294,0.05765770161427408,0.13610987882219394,0.0769270388659896,0.10146546453947354,0.03946268049430563,0.44518735856396024,0.903557712394509,0.8014057588162399,0.57954193011608,0.03618739381590731,0.06441431488710295,-0.0054875254365363,0.10998593292401337,0.02970926899728732,0.06503915300477625,-1.3595151412357382,-2.0445510782225353,1.225834259664908e-11,0.0005634566182581846,0.00011255074757410277,-0.0024213060109232742,0.07086779195007376,0.0018386962866019916
SO,2017-07-11 13:30:00+00:00,0.0,-0.007795125728364827,-0.05793359618216476,-0.06944408264138513,-0.03761557287743056,-0.0027468131401402474,-0.08337530480501076,-0.007120883611959616,-0.06902936003890847,-0.07105629712943884,-0.07908583010909087,0.1186452454582516,0.0943988066170328,0.09132700175691513,-0.585308601058277,-0.39847508909761375,0.19821702632342467,0.16027529834295487,-0.0693618775603731,-0.04424409379676527,-0.08567025757169677,0.0,-0.006997255147111692,0.021971498224391928,-0.8254422056412597,-1.0360484882591234,3.985434839400851e-11,0.0016920861492502048,-0.0016892278302357289,-0.00041472260247665815,0.08078600197950361,0.008781143989039737
AMGN,2017-07-19 13:30:00+00:00,0.009533248338027711,0.03353997891156357,0.027842633331473188,0.08190035735235313,0.11257640825036574,0.15408746010270935,0.12438009617571932,0.021165074553250562,0.0722547002816416,0.05100760983965458,0.058901890149841485,0.1755025871905934,0.15493076585463827,0.10169226630860523,0.4666618234146626,0.7266239705804401,0.8771351540635031,0.41891076191640747,0.07343981245159086,0.058572250770881844,0.0,0.17095842278607742,0.05160992075529247,0.03873216040563365,-0.3439941574964007,-0.29253138549028707,2.1364466684091205e-11,0.0034937154554977035,0.0060639333829182185,0.009645657070711522,0.07708768439958309,0.002476837297001059
DE,2017-07-26 13:30:00+00:00,-0.0006259068017353542,0.011883761337731613,0.034543735573019596,0.04052739784030557,0.132155576338139,0.17842054758058978,0.5048281691169159,0.009946221252358889,0.023399334137201855,0.08975232682279177,0.0934731410839893,0.18617749027361927,0.19545596906205248,0.21712234131037225,0.21768151338136374,0.6761398844574701,1.0304072240689952,0.36215931314934907,0.022878517266313556,0.0884629617135251,-0.0024973421651032224,0.15941635053066738,0.014231090858739526,0.14902209062734828,-0.18993158811962163,-0.022879464408901908,3.453894635223528e-11,0.0011725947946081838,-0.0017961995433071198,0.017128063703103713,0.06992437637365341,0.017726482976656157
MCD,2017-08-02 13:30:00+00:00,0.01641960498085826,0.0005115153375419013,0.01739342146168532,0.026466748312782507,0.09969701555107413,0.25975649316155813,0.31456303385872886,0.0005996904557727945,0.005435811472136898,0.05797554302729058,0.1667487867737556,0.22248116535082085,0.14876327764210576,0.07886969539153864,0.11896174793514878,0.6701722167679373,0.7222182632124114,0.33323722995686206,0.011277821634001515,0.06956500612628283,-0.01559006327110779,0.09844330467016915,0.013367064002409945,0.16410518370460392,-0.19769901597222572,-0.01845058965396888,1.6986007956426333e-11,-0.001816734433222389,0.018405319541229925,0.02103093684064561,0.05483694361774954,0.002476837297001059
SBUX,2017-08-09 13:30:00+00:00,-0.014409903644711175,-0.02645931849393479,-0.07074599071870047,-0.07005564752178461,-0.11662270523506546,-0.01855238643806123,-0.009072603514044708,-0.02544679909063019,-0.09074830707553083,-0.15177584412879774,-0.10330115631435488,0.3810292110346805,0.24396004335909657,0.42732975193089495,-0.18385899425282723,-0.4780401889968632,1.1326419510426915,0.31851804985623833,-0.09349302181100191,-0.15643862505693712,-0.16396789302034864,4.80860221485635e-05,-0.0367818566214938,0.025277612264565263,0.3210754063799242,0.6759661660927231,1.4887442507223387e-11,-0.001650696114210315,-0.01267680732572618,0.020692659553746218,0.030611701262277222,0.002476837297001059
AMAT,2017-08-17 13:30:00+00:00,-0.0306030540029818,0.02560342321339837,0.009788210660537366,-0.0899829740578384,-0.01591680506136539,0.20859412966823232,0.4691830606818628,0.028510402693294967,-0.07407597703780988,-0.04730746298308519,0.16401594537669428,0.3114543095053358,0.290557222229456,0.22620429919609517,-0.2889122780184129,-0.05478027680480689,2.4194626110778215,0.6130726791354392,-0.051496589513353085,-0.09186532824010028,-0.0912537700253776,0.051450872719722485,0.0035895586305498828,0.15359359720379828,1.4660342621709685,1.3416392088578442,3.588147626919556e-11,-0.002923982582621054,-0.027295349631962562,-0.015906997020028513,0.08553605972445118,0.018888637022019802
CVS,2017-08-24 13:30:00+00:00,-0.029021720392125694,-0.04537986802864413,-0.04854349689505266,-0.0377451839226115,-0.0009187567276995878,-0.06479091581770913,-0.22993643186285695,-0.049090436623704825,-0.02361121541227096,-0.015258069771301841,-0.10439417655944982,0.15569687251835357,0.17593804743454552,0.13299466106897037,-0.2424273738585346,-0.005222046857382535,0.6213372111386166,0.26343383535950043,-0.02896322334607548,-0.009828305503855,-0.06608885514677376,0.0,0.004327021655051944,0.004616009137735189,2.814152994869343,2.3409828461825635,2.1885780816060047e-11,-0.0054117095834037565,-0.023319121581110824,-0.014133968510340544,0.09441358080243524,0.003761372222366418
LRCX,2017-08-31 13:30:00+00:00,0.005982195341370566,0.04409568323555213,0.04636483962456861,0.09095132246836579,0.04743831599986281,0.3425815950817972,0.5901000212379501,0.029961714725211586,0.0908631473501349,0.028740510051909585,0.2961316377146943,0.3286670560799117,0.3111330615436883,0.20516882540780904,0.27672783379375876,0.15246954394527332,2.532282842378305,0.6051461062761189,0.09072803812934502,9.018280774183984e-05,-0.014019346154865109,0.1916143265231729,0.01823969254912794,0.17352825939378325,-0.3279568201625473,-0.12361034387574081,6.337186457286632e-11,0.0038182169936689103,0.0021736081047416533,8.817511823089319e-05,0.0987182218166011,0.019577220646233073
QCOM,2017-09-08 13:30:00+00:00,-0.0147975369272344,-0.05162572617921812,-0.044810141154913996,-0.05013018118335699,-0.12811554331012553,-0.1458044840599504,-0.19549238706302807,-0.0476581336935511,-0.04726328321922546,-0.14552658229726356,-0.19199253994287702,0.19647506549826219,0.18665024518049098,0.18914939274874612,-0.25514780237495527,-0.6863936513249027,1.5064580395530045,0.6132506424121985,-0.045811319696712906,-0.15434454296927042,-0.12879986814336908,0.0,-0.02328955128597121,-0.060648208798672276,1.3162869968011772,1.3593089980921151,2.566794855076815e-11,-0.0005957185992728764,-0.014101273206206577,-0.0028668979641315318,0.08921894496635872,0.0015428991898820512
ADBE,2017-09-18 13:30:00+00:00,0.008251182883906694,-0.007036817976898924,0.004568464715044129,0.049615495057873105,0.10424124146440139,0.2096414043031496,0.4539680553434229,-0.01409007955369912,0.01783435922214771,0.07872144557799299,0.14646546332939003,0.1171328231337845,0.16644272335885543,0.044062606377591344,0.42358319154661067,0.6262889681254145,1.4127274317950893,0.6529711427212932,0.004717412649137893,0.06818872576186076,-0.007012117544719643,0.12542446463908385,0.025025085623290755,0.14767324897339473,2.0300846567024107,1.9393886152326099,2.4941559645810185e-11,0.00336584242029514,0.0049029726593898815,0.031781135835725394,0.06687383927892489,0.0018195771693148752
CRM,2017-09-25 13:30:00+00:00,-0.02636089076090542,-0.034751929918912516,-0.05511967714045696,-0.01800492066361059,0.04829796046586399,0.12493229757504842,0.27283320454692106,-0.032064599279022055,-0.04338815726438483,0.01992062867232658,0.05064312663980264,0.14842846892855344,0.15743121259846543,0.11311209678879357,-0.12130368785436521,0.30678770536469063,1.275620970149333,0.6153361838221915,-0.05038430956182029,0.012099240953142285,-0.05362811790470601,0.0739836594289982,0.030309583073779178,0.0900840020729361,1.2905391929536962,1.0593476517552893,1.5895617208613498e-11,-0.0007373372297445613,-0.025297791254582536,0.02538323660077424,0.05803602397381597,0.0018195771693148752
LLY,2017-10-02 13:30:00+00:00,0.009424653447159592,0.020001915653615754,0.045368672896019646,0.060385533076360964,0.049547041143027215,0.035043528543535096,0.09916569596796965,0.006840096379561622,0.03597444571187314,0.004016841819662886,-0.04450887219188804,0.12033870837800091,0.15796656679821955,0.03911539547126175,0.5017964202065511,0.3136552382398531,0.9166014024551474,0.4088332836687732,0.038010296162616294,0.007813996589169064,0.0,0.12041022231060428,0.018198300283458924,0.0191707452474843,-0.3250595884355931,-0.09371023213949532,2.9019159688939293e-11,0.0028056599005950034,0.006644902109545825,0.024411087364487827,0.056323179706617106,0.005750653156559509
PLD,2017-10-09 13:30:00+00:00,0.004793008875882965,0.01931234622120348,0.012572678493835365,0.020116265568927538,0.13653228009893148,0.19358089777032195,0.29534115802228156,0.012688776014812664,-0.014885984487618131,0.08370426845277112,0.10731216187215331,0.12427425958863898,0.15649736858148852,0.06227641920426249,0.16186992894195884,0.8724254045705492,0.8453871900904392,0.36595627714291734,-0.00947418825321852,0.09187215577531899,-0.005674924301372286,0.13414174992139416,0.02443927139262314,0.12815705109645958,-1.4112078455512491,-1.9635657125853672,6.39359814168427e-11,-0.0007751597056913084,0.005584001915488024,0.03500225005654567,0.03522698998607643,0.008781143989039737
ABT,2017-10-17 13:30:00+00:00,0.007840267853115979,-0.001277022708311204,0.028959285024074966,0.06052191412144925,0.11274528053105426,0.2439942366104213,0.32783673211649855,-0.0046921890873856675,0.037482696503244206,0.07383192409715233,0.1435120817658082,0.17490269570034053,0.15759104743668997,0.0992066275022224,0.3460319115100489,0.7154294762610047,0.9519520292045481,0.3959907118739446,0.038589684158513785,0.07570163191064147,-0.0012762076617935936,0.15125528307518588,0.04105920285811315,0.11236740505422893,-0.39140793589068845,-0.24134446808400395,2.9601666200411734e-11,-0.0007322699739489291,0.00860965780193279,0.023039217618205043,0.03532553460923831,0.00817849077076867
COST,2017-10-24 13:30:00+00:00,0.0015417525809278132,0.024387889289324782,0.033967073066484055,-0.0002467385456368376,0.06810487638640161,-0.03992216008297422,0.11619016195227516,0.020262618069911476,-0.03009855802314565,0.027003788818459107,-0.12342649716626397,0.26344724256738045,0.22453430296704338,0.3185516661231207,-0.0009365766869764471,0.3033161324859921,0.8815216430850676,0.26120228549095803,-0.02656176350052923,0.03187337814092569,-0.028611045093565934,0.07242475157967565,0.00828842814193953,-0.01512613621473391,-0.2650571691385313,-0.14066386039054657,1.5039540694150874e-11,-0.00543058212099623,0.007011600887881997,0.029851819477508812,0.037266583413861264,0.004038050201799243
