date,active_symbols,covered_symbols,missing_symbols,coverage_ratio
2015-07-30,467,77,390,0.16488222698072805
2015-07-31,467,77,390,0.16488222698072805
2015-08-03,467,77,390,0.16488222698072805
2015-08-04,467,77,390,0.16488222698072805
2015-08-05,467,77,390,0.16488222698072805
2015-08-06,467,77,390,0.16488222698072805
2015-08-07,467,77,390,0.16488222698072805
2015-08-10,467,77,390,0.16488222698072805
2015-08-11,467,77,390,0.16488222698072805
2015-08-12,467,77,390,0.16488222698072805
2015-08-13,467,77,390,0.16488222698072805
2015-08-14,467,77,390,0.16488222698072805
2015-08-17,467,77,390,0.16488222698072805
2015-08-18,467,77,390,0.16488222698072805
2015-08-19,467,77,390,0.16488222698072805
2015-08-20,467,77,390,0.16488222698072805
2015-08-21,467,77,390,0.16488222698072805
2015-08-24,467,77,390,0.16488222698072805
2015-08-25,467,77,390,0.16488222698072805
2015-08-26,467,77,390,0.16488222698072805
2015-08-27,467,77,390,0.16488222698072805
2015-08-28,467,77,390,0.16488222698072805
2015-08-31,468,77,391,0.16452991452991453
2015-09-01,468,77,391,0.16452991452991453
2015-09-02,467,77,390,0.16488222698072805
2015-09-03,468,77,391,0.16452991452991453
2015-09-04,468,77,391,0.16452991452991453
2015-09-08,468,77,391,0.16452991452991453
2015-09-09,468,77,391,0.16452991452991453
2015-09-10,468,77,391,0.16452991452991453
2015-09-11,468,77,391,0.16452991452991453
2015-09-14,468,77,391,0.16452991452991453
2015-09-15,468,77,391,0.16452991452991453
2015-09-16,468,77,391,0.16452991452991453
2015-09-17,468,77,391,0.16452991452991453
2015-09-18,468,77,391,0.16452991452991453
2015-09-21,470,77,393,0.16382978723404254
2015-09-22,470,77,393,0.16382978723404254
2015-09-23,470,77,393,0.16382978723404254
2015-09-24,470,77,393,0.16382978723404254
2015-09-25,470,77,393,0.16382978723404254
2015-09-28,470,77,393,0.16382978723404254
2015-09-29,470,77,393,0.16382978723404254
2015-09-30,470,77,393,0.16382978723404254
2015-10-01,470,77,393,0.16382978723404254
2015-10-02,470,77,393,0.16382978723404254
2015-10-05,470,77,393,0.16382978723404254
2015-10-06,469,77,392,0.16417910447761194
2015-10-07,469,77,392,0.16417910447761194
2015-10-08,470,77,393,0.16382978723404254
2015-10-09,470,77,393,0.16382978723404254
2015-10-12,470,77,393,0.16382978723404254
2015-10-13,470,77,393,0.16382978723404254
2015-10-14,470,77,393,0.16382978723404254
2015-10-15,470,77,393,0.16382978723404254
2015-10-16,470,77,393,0.16382978723404254
2015-10-19,470,77,393,0.16382978723404254
2015-10-20,470,77,393,0.16382978723404254
2015-10-21,470,77,393,0.16382978723404254
2015-10-22,470,77,393,0.16382978723404254
2015-10-23,470,77,393,0.16382978723404254
2015-10-26,470,77,393,0.16382978723404254
2015-10-27,470,77,393,0.16382978723404254
2015-10-28,470,77,393,0.16382978723404254
2015-10-29,469,77,392,0.16417910447761194
2015-10-30,469,77,392,0.16417910447761194
2015-11-02,470,77,393,0.16382978723404254
2015-11-03,470,77,393,0.16382978723404254
2015-11-04,470,77,393,0.16382978723404254
2015-11-05,470,77,393,0.16382978723404254
2015-11-06,470,77,393,0.16382978723404254
2015-11-09,470,77,393,0.16382978723404254
2015-11-10,471,77,394,0.16348195329087048
2015-11-11,470,77,393,0.16382978723404254
2015-11-12,470,77,393,0.16382978723404254
2015-11-13,470,77,393,0.16382978723404254
2015-11-16,470,77,393,0.16382978723404254
2015-11-17,470,77,393,0.16382978723404254
2015-11-18,469,77,392,0.16417910447761194
2015-11-19,470,77,393,0.16382978723404254
2015-11-20,470,77,393,0.16382978723404254
2015-11-23,470,77,393,0.16382978723404254
2015-11-24,470,77,393,0.16382978723404254
2015-11-25,470,77,393,0.16382978723404254
2015-11-27,470,77,393,0.16382978723404254
2015-11-30,471,77,394,0.16348195329087048
2015-12-01,470,77,393,0.16382978723404254
2015-12-02,470,77,393,0.16382978723404254
2015-12-03,470,77,393,0.16382978723404254
2015-12-04,470,77,393,0.16382978723404254
2015-12-07,470,77,393,0.16382978723404254
2015-12-08,470,77,393,0.16382978723404254
2015-12-09,470,77,393,0.16382978723404254
2015-12-10,469,77,392,0.16417910447761194
2015-12-11,469,77,392,0.16417910447761194
2015-12-14,469,77,392,0.16417910447761194
2015-12-15,469,77,392,0.16417910447761194
2015-12-16,469,77,392,0.16417910447761194
2015-12-17,469,77,392,0.16417910447761194
2015-12-18,469,77,392,0.16417910447761194
2015-12-21,469,77,392,0.16417910447761194
2015-12-22,469,77,392,0.16417910447761194
2015-12-23,469,77,392,0.16417910447761194
2015-12-24,469,77,392,0.16417910447761194
2015-12-28,469,77,392,0.16417910447761194
2015-12-29,470,77,393,0.16382978723404254
2015-12-30,470,77,393,0.16382978723404254
2015-12-31,470,77,393,0.16382978723404254
2016-01-04,471,77,394,0.16348195329087048
2016-01-05,472,77,395,0.163135593220339
2016-01-06,472,77,395,0.163135593220339
2016-01-07,472,77,395,0.163135593220339
2016-01-08,472,77,395,0.163135593220339
2016-01-11,472,77,395,0.163135593220339
2016-01-12,472,77,395,0.163135593220339
2016-01-13,472,77,395,0.163135593220339
2016-01-14,472,77,395,0.163135593220339
2016-01-15,472,77,395,0.163135593220339
2016-01-19,473,77,396,0.16279069767441862
2016-01-20,473,77,396,0.16279069767441862
2016-01-21,473,77,396,0.16279069767441862
2016-01-22,473,77,396,0.16279069767441862
2016-01-25,473,77,396,0.16279069767441862
2016-01-26,473,77,396,0.16279069767441862
2016-01-27,472,77,395,0.163135593220339
2016-01-28,472,77,395,0.163135593220339
2016-01-29,472,77,395,0.163135593220339
2016-02-01,474,77,397,0.16244725738396623
2016-02-02,474,77,397,0.16244725738396623
2016-02-03,474,77,397,0.16244725738396623
2016-02-04,474,77,397,0.16244725738396623
2016-02-05,474,77,397,0.16244725738396623
2016-02-08,474,77,397,0.16244725738396623
2016-02-09,474,77,397,0.16244725738396623
2016-02-10,474,77,397,0.16244725738396623
2016-02-11,474,77,397,0.16244725738396623
2016-02-12,474,77,397,0.16244725738396623
2016-02-16,474,77,397,0.16244725738396623
2016-02-17,474,77,397,0.16244725738396623
2016-02-18,474,77,397,0.16244725738396623
2016-02-19,474,77,397,0.16244725738396623
2016-02-22,475,77,398,0.16210526315789472
2016-02-23,475,77,398,0.16210526315789472
2016-02-24,475,77,398,0.16210526315789472
2016-02-25,475,77,398,0.16210526315789472
2016-02-26,475,77,398,0.16210526315789472
2016-02-29,474,77,397,0.16244725738396623
2016-03-01,474,77,397,0.16244725738396623
2016-03-02,474,77,397,0.16244725738396623
2016-03-03,474,77,397,0.16244725738396623
2016-03-04,474,77,397,0.16244725738396623
2016-03-07,475,77,398,0.16210526315789472
2016-03-08,475,77,398,0.16210526315789472
2016-03-09,475,77,398,0.16210526315789472
2016-03-10,475,77,398,0.16210526315789472
2016-03-11,475,77,398,0.16210526315789472
2016-03-14,475,77,398,0.16210526315789472
2016-03-15,475,77,398,0.16210526315789472
2016-03-16,475,77,398,0.16210526315789472
2016-03-17,475,77,398,0.16210526315789472
2016-03-18,475,77,398,0.16210526315789472
2016-03-21,475,77,398,0.16210526315789472
2016-03-22,475,77,398,0.16210526315789472
2016-03-23,475,77,398,0.16210526315789472
2016-03-24,475,77,398,0.16210526315789472
2016-03-28,475,77,398,0.16210526315789472
2016-03-29,475,77,398,0.16210526315789472
2016-03-30,476,77,399,0.16176470588235295
2016-03-31,476,77,399,0.16176470588235295
2016-04-01,475,77,398,0.16210526315789472
2016-04-04,476,77,399,0.16176470588235295
2016-04-05,476,77,399,0.16176470588235295
2016-04-06,476,77,399,0.16176470588235295
2016-04-07,476,77,399,0.16176470588235295
2016-04-08,477,77,400,0.16142557651991615
2016-04-11,477,77,400,0.16142557651991615
2016-04-12,477,77,400,0.16142557651991615
2016-04-13,477,77,400,0.16142557651991615
2016-04-14,477,77,400,0.16142557651991615
2016-04-15,477,77,400,0.16142557651991615
2016-04-18,477,77,400,0.16142557651991615
2016-04-19,477,77,400,0.16142557651991615
2016-04-20,477,77,400,0.16142557651991615
2016-04-21,476,77,399,0.16176470588235295
2016-04-22,476,77,399,0.16176470588235295
2016-04-25,477,77,400,0.16142557651991615
2016-04-26,477,77,400,0.16142557651991615
2016-04-27,477,77,400,0.16142557651991615
2016-04-28,477,77,400,0.16142557651991615
2016-04-29,477,77,400,0.16142557651991615
2016-05-02,477,77,400,0.16142557651991615
2016-05-03,478,77,401,0.16108786610878661
2016-05-04,478,77,401,0.16108786610878661
2016-05-05,478,77,401,0.16108786610878661
2016-05-06,478,77,401,0.16108786610878661
2016-05-09,478,77,401,0.16108786610878661
2016-05-10,478,77,401,0.16108786610878661
2016-05-11,478,77,401,0.16108786610878661
2016-05-12,477,77,400,0.16142557651991615
2016-05-13,478,77,401,0.16108786610878661
2016-05-16,478,77,401,0.16108786610878661
2016-05-17,478,77,401,0.16108786610878661
2016-05-18,478,77,401,0.16108786610878661
2016-05-19,478,77,401,0.16108786610878661
2016-05-20,478,77,401,0.16108786610878661
2016-05-23,478,77,401,0.16108786610878661
2016-05-24,478,77,401,0.16108786610878661
2016-05-25,478,77,401,0.16108786610878661
2016-05-26,478,77,401,0.16108786610878661
2016-05-27,478,77,401,0.16108786610878661
2016-05-31,479,77,402,0.16075156576200417
2016-06-01,479,77,402,0.16075156576200417
2016-06-02,478,77,401,0.16108786610878661
2016-06-03,479,77,402,0.16075156576200417
2016-06-06,479,77,402,0.16075156576200417
2016-06-07,479,77,402,0.16075156576200417
2016-06-08,479,77,402,0.16075156576200417
2016-06-09,479,77,402,0.16075156576200417
2016-06-10,479,77,402,0.16075156576200417
2016-06-13,479,77,402,0.16075156576200417
2016-06-14,479,77,402,0.16075156576200417
2016-06-15,479,77,402,0.16075156576200417
2016-06-16,479,77,402,0.16075156576200417
2016-06-17,479,77,402,0.16075156576200417
2016-06-20,479,77,402,0.16075156576200417
2016-06-21,478,77,401,0.16108786610878661
2016-06-22,478,77,401,0.16108786610878661
2016-06-23,478,77,401,0.16108786610878661
2016-06-24,479,77,402,0.16075156576200417
2016-06-27,479,77,402,0.16075156576200417
2016-06-28,477,77,400,0.16142557651991615
2016-06-29,477,77,400,0.16142557651991615
2016-06-30,477,77,400,0.16142557651991615
2016-07-01,479,77,402,0.16075156576200417
2016-07-05,480,77,403,0.16041666666666668
2016-07-06,480,77,403,0.16041666666666668
2016-07-07,480,77,403,0.16041666666666668
2016-07-08,480,77,403,0.16041666666666668
2016-07-11,480,77,403,0.16041666666666668
2016-07-12,480,77,403,0.16041666666666668
2016-07-13,480,77,403,0.16041666666666668
2016-07-14,480,77,403,0.16041666666666668
2016-07-15,480,77,403,0.16041666666666668
2016-07-18,480,77,403,0.16041666666666668
2016-07-19,480,77,403,0.16041666666666668
2016-07-20,480,77,403,0.16041666666666668
2016-07-21,480,77,403,0.16041666666666668
2016-07-22,480,77,403,0.16041666666666668
2016-07-25,480,77,403,0.16041666666666668
2016-07-26,480,77,403,0.16041666666666668
2016-07-27,480,77,403,0.16041666666666668
2016-07-28,480,77,403,0.16041666666666668
2016-07-29,480,77,403,0.16041666666666668
2016-08-01,480,77,403,0.16041666666666668
2016-08-02,480,77,403,0.16041666666666668
2016-08-03,480,77,403,0.16041666666666668
2016-08-04,480,77,403,0.16041666666666668
2016-08-05,480,77,403,0.16041666666666668
2016-08-08,480,77,403,0.16041666666666668
2016-08-09,480,77,403,0.16041666666666668
2016-08-10,480,77,403,0.16041666666666668
2016-08-11,480,77,403,0.16041666666666668
2016-08-12,480,77,403,0.16041666666666668
2016-08-15,480,77,403,0.16041666666666668
2016-08-16,480,77,403,0.16041666666666668
2016-08-17,480,77,403,0.16041666666666668
2016-08-18,480,77,403,0.16041666666666668
2016-08-19,480,77,403,0.16041666666666668
2016-08-22,480,77,403,0.16041666666666668
2016-08-23,480,77,403,0.16041666666666668
2016-08-24,480,77,403,0.16041666666666668
2016-08-25,480,77,403,0.16041666666666668
2016-08-26,480,77,403,0.16041666666666668
2016-08-29,480,77,403,0.16041666666666668
2016-08-30,480,77,403,0.16041666666666668
2016-08-31,480,77,403,0.16041666666666668
2016-09-01,480,77,403,0.16041666666666668
2016-09-02,480,77,403,0.16041666666666668
2016-09-06,481,77,404,0.1600831600831601
2016-09-07,481,77,404,0.1600831600831601
2016-09-08,482,77,405,0.15975103734439833
2016-09-09,482,77,405,0.15975103734439833
2016-09-12,482,77,405,0.15975103734439833
2016-09-13,482,77,405,0.15975103734439833
2016-09-14,482,77,405,0.15975103734439833
2016-09-15,482,77,405,0.15975103734439833
2016-09-16,482,77,405,0.15975103734439833
2016-09-19,482,77,405,0.15975103734439833
2016-09-20,482,77,405,0.15975103734439833
2016-09-21,482,77,405,0.15975103734439833
2016-09-22,482,77,405,0.15975103734439833
2016-09-23,483,77,406,0.15942028985507245
2016-09-26,483,77,406,0.15942028985507245
2016-09-27,483,77,406,0.15942028985507245
2016-09-28,483,77,406,0.15942028985507245
2016-09-29,483,77,406,0.15942028985507245
2016-09-30,483,77,406,0.15942028985507245
2016-10-03,484,77,407,0.1590909090909091
2016-10-04,484,77,407,0.1590909090909091
2016-10-05,484,77,407,0.1590909090909091
2016-10-06,484,77,407,0.1590909090909091
2016-10-07,484,77,407,0.1590909090909091
2016-10-10,484,77,407,0.1590909090909091
2016-10-11,484,77,407,0.1590909090909091
2016-10-12,484,77,407,0.1590909090909091
2016-10-13,484,77,407,0.1590909090909091
2016-10-14,484,77,407,0.1590909090909091
2016-10-17,484,77,407,0.1590909090909091
2016-10-18,484,77,407,0.1590909090909091
2016-10-19,484,77,407,0.1590909090909091
2016-10-20,484,77,407,0.1590909090909091
2016-10-21,484,77,407,0.1590909090909091
2016-10-24,484,77,407,0.1590909090909091
2016-10-25,484,77,407,0.1590909090909091
2016-10-26,484,77,407,0.1590909090909091
2016-10-27,484,77,407,0.1590909090909091
2016-10-28,484,77,407,0.1590909090909091
2016-10-31,484,77,407,0.1590909090909091
2016-11-01,484,77,407,0.1590909090909091
2016-11-02,484,77,407,0.1590909090909091
2016-11-03,484,77,407,0.1590909090909091
2016-11-04,484,77,407,0.1590909090909091
2016-11-07,484,77,407,0.1590909090909091
2016-11-08,484,77,407,0.1590909090909091
2016-11-09,484,77,407,0.1590909090909091
2016-11-10,484,77,407,0.1590909090909091
2016-11-11,484,77,407,0.1590909090909091
2016-11-14,484,77,407,0.1590909090909091
2016-11-15,484,77,407,0.1590909090909091
2016-11-16,484,77,407,0.1590909090909091
2016-11-17,484,77,407,0.1590909090909091
2016-11-18,484,77,407,0.1590909090909091
2016-11-21,484,77,407,0.1590909090909091
2016-11-22,484,77,407,0.1590909090909091
2016-11-23,484,77,407,0.1590909090909091
2016-11-25,484,77,407,0.1590909090909091
2016-11-28,484,77,407,0.1590909090909091
2016-11-29,484,77,407,0.1590909090909091
2016-11-30,482,77,405,0.15975103734439833
2016-12-01,482,77,405,0.15975103734439833
2016-12-02,484,77,407,0.1590909090909091
2016-12-05,484,77,407,0.1590909090909091
2016-12-06,484,77,407,0.1590909090909091
2016-12-07,484,77,407,0.1590909090909091
2016-12-08,484,77,407,0.1590909090909091
2016-12-09,484,77,407,0.1590909090909091
2016-12-12,484,77,407,0.1590909090909091
2016-12-13,484,77,407,0.1590909090909091
2016-12-14,484,77,407,0.1590909090909091
2016-12-15,484,77,407,0.1590909090909091
2016-12-16,484,77,407,0.1590909090909091
2016-12-19,484,77,407,0.1590909090909091
2016-12-20,484,77,407,0.1590909090909091
2016-12-21,484,77,407,0.1590909090909091
2016-12-22,484,77,407,0.1590909090909091
2016-12-23,484,77,407,0.1590909090909091
2016-12-27,484,77,407,0.1590909090909091
2016-12-28,484,77,407,0.1590909090909091
2016-12-29,484,77,407,0.1590909090909091
2016-12-30,484,77,407,0.1590909090909091
2017-01-03,484,77,407,0.1590909090909091
2017-01-04,483,77,406,0.15942028985507245
2017-01-05,484,77,407,0.1590909090909091
2017-01-06,484,77,407,0.1590909090909091
2017-01-09,484,77,407,0.1590909090909091
2017-01-10,484,77,407,0.1590909090909091
2017-01-11,484,77,407,0.1590909090909091
2017-01-12,484,77,407,0.1590909090909091
2017-01-13,484,77,407,0.1590909090909091
2017-01-17,484,77,407,0.1590909090909091
2017-01-18,484,77,407,0.1590909090909091
2017-01-19,484,77,407,0.1590909090909091
2017-01-20,484,77,407,0.1590909090909091
2017-01-23,484,77,407,0.1590909090909091
2017-01-24,484,77,407,0.1590909090909091
2017-01-25,484,77,407,0.1590909090909091
2017-01-26,484,77,407,0.1590909090909091
2017-01-27,484,77,407,0.1590909090909091
2017-01-30,484,77,407,0.1590909090909091
2017-01-31,484,77,407,0.1590909090909091
2017-02-01,484,77,407,0.1590909090909091
2017-02-02,484,77,407,0.1590909090909091
2017-02-03,484,77,407,0.1590909090909091
2017-02-06,484,77,407,0.1590909090909091
2017-02-07,484,77,407,0.1590909090909091
2017-02-08,484,77,407,0.1590909090909091
2017-02-09,484,77,407,0.1590909090909091
2017-02-10,484,77,407,0.1590909090909091
2017-02-13,484,77,407,0.1590909090909091
2017-02-14,484,77,407,0.1590909090909091
2017-02-15,484,77,407,0.1590909090909091
2017-02-16,484,77,407,0.1590909090909091
2017-02-17,484,77,407,0.1590909090909091
2017-02-21,484,77,407,0.1590909090909091
2017-02-22,484,77,407,0.1590909090909091
2017-02-23,484,77,407,0.1590909090909091
2017-02-24,484,77,407,0.1590909090909091
2017-02-27,484,77,407,0.1590909090909091
2017-02-28,485,77,408,0.15876288659793814
2017-03-01,485,77,408,0.15876288659793814
2017-03-02,485,77,408,0.15876288659793814
2017-03-03,485,77,408,0.15876288659793814
2017-03-06,485,77,408,0.15876288659793814
2017-03-07,485,77,408,0.15876288659793814
2017-03-08,485,77,408,0.15876288659793814
2017-03-09,485,77,408,0.15876288659793814
2017-03-10,485,77,408,0.15876288659793814
2017-03-13,485,77,408,0.15876288659793814
2017-03-14,485,77,408,0.15876288659793814
2017-03-15,485,77,408,0.15876288659793814
2017-03-16,486,77,409,0.15843621399176955
2017-03-17,486,77,409,0.15843621399176955
2017-03-20,487,78,409,0.1601642710472279
2017-03-21,487,78,409,0.1601642710472279
2017-03-22,487,78,409,0.1601642710472279
2017-03-23,487,78,409,0.1601642710472279
2017-03-24,487,78,409,0.1601642710472279
2017-03-27,487,78,409,0.1601642710472279
2017-03-28,487,78,409,0.1601642710472279
2017-03-29,487,78,409,0.1601642710472279
2017-03-30,487,78,409,0.1601642710472279
2017-03-31,486,78,408,0.16049382716049382
2017-04-03,486,78,408,0.16049382716049382
2017-04-04,487,78,409,0.1601642710472279
2017-04-05,488,78,410,0.1598360655737705
2017-04-06,488,78,410,0.1598360655737705
2017-04-07,488,78,410,0.1598360655737705
2017-04-10,488,78,410,0.1598360655737705
2017-04-11,488,78,410,0.1598360655737705
2017-04-12,488,78,410,0.1598360655737705
2017-04-13,488,78,410,0.1598360655737705
2017-04-17,488,78,410,0.1598360655737705
2017-04-18,488,78,410,0.1598360655737705
2017-04-19,488,78,410,0.1598360655737705
2017-04-20,488,78,410,0.1598360655737705
2017-04-21,488,78,410,0.1598360655737705
2017-04-24,488,78,410,0.1598360655737705
2017-04-25,488,78,410,0.1598360655737705
2017-04-26,488,78,410,0.1598360655737705
2017-04-27,488,78,410,0.1598360655737705
2017-04-28,488,78,410,0.1598360655737705
2017-05-01,488,78,410,0.1598360655737705
2017-05-02,488,78,410,0.1598360655737705
2017-05-03,488,78,410,0.1598360655737705
2017-05-04,488,78,410,0.1598360655737705
2017-05-05,488,78,410,0.1598360655737705
2017-05-08,488,78,410,0.1598360655737705
2017-05-09,488,78,410,0.1598360655737705
2017-05-10,488,78,410,0.1598360655737705
2017-05-11,488,78,410,0.1598360655737705
2017-05-12,488,78,410,0.1598360655737705
2017-05-15,488,78,410,0.1598360655737705
2017-05-16,488,78,410,0.1598360655737705
2017-05-17,488,78,410,0.1598360655737705
2017-05-18,488,78,410,0.1598360655737705
2017-05-19,488,78,410,0.1598360655737705
2017-05-22,488,78,410,0.1598360655737705
2017-05-23,488,78,410,0.1598360655737705
2017-05-24,487,78,409,0.1601642710472279
2017-05-25,487,78,409,0.1601642710472279
2017-05-26,487,78,409,0.1601642710472279
2017-05-30,487,78,409,0.1601642710472279
2017-05-31,487,78,409,0.1601642710472279
2017-06-01,487,78,409,0.1601642710472279
2017-06-02,488,78,410,0.1598360655737705
2017-06-05,488,78,410,0.1598360655737705
2017-06-06,488,78,410,0.1598360655737705
2017-06-07,488,78,410,0.1598360655737705
2017-06-08,487,78,409,0.1601642710472279
2017-06-09,487,78,409,0.1601642710472279
2017-06-12,487,78,409,0.1601642710472279
2017-06-13,487,78,409,0.1601642710472279
2017-06-14,487,78,409,0.1601642710472279
2017-06-15,487,78,409,0.1601642710472279
2017-06-16,487,78,409,0.1601642710472279
2017-06-19,489,78,411,0.15950920245398773
2017-06-20,489,78,411,0.15950920245398773
2017-06-21,489,78,411,0.15950920245398773
2017-06-22,489,78,411,0.15950920245398773
2017-06-23,489,78,411,0.15950920245398773
2017-06-26,489,78,411,0.15950920245398773
2017-06-27,489,78,411,0.15950920245398773
2017-06-28,489,78,411,0.15950920245398773
2017-06-29,489,78,411,0.15950920245398773
2017-06-30,489,78,411,0.15950920245398773
2017-07-03,489,78,411,0.15950920245398773
2017-07-05,489,78,411,0.15950920245398773
2017-07-06,489,78,411,0.15950920245398773
