decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2020-01-02T14:30:00+00:00,1,AMD,0.43791291750114475,2.901394366900636,0.05,0.42632551878872077,1.0,0.0,0.0,,0.1049676208346189
2020-01-02T14:30:00+00:00,2,NVDA,0.337923079480137,2.4585892088373553,0.05,0.1908234503930404,1.0,0.0,0.0,,0.511993652450195
2020-01-02T14:30:00+00:00,3,LRCX,0.12731682902259361,1.525919090866226,0.04999999999999999,0.20508674700522436,1.0,0.0,0.0,,0.13186355080671971
2020-04-02T13:30:00+00:00,1,COP,0.4890218606544006,2.353591446879145,0.05,1.9229074849061318,1.0,0.9460456315103272,-0.2521340875535494,,-0.34973122585081307
2020-04-02T13:30:00+00:00,2,LOW,0.45918153928571775,2.194122316526874,0.05,1.5223388899580628,1.0,0.9460456315103272,-0.2521340875535494,,0.4155584355596395
2020-04-02T13:30:00+00:00,3,AVGO,0.399490218227091,1.8751269899957255,0.04999999999999999,1.5049329111234218,1.0,0.9460456315103272,-0.2521340875535494,,0.15772528749937503
2020-07-02T13:30:00+00:00,1,TSLA,0.5671596727484268,2.549844534989976,0.05,0.659562762933137,1.0,0.2952400293161743,-0.029845130426359834,,0.8406731973053913
2020-07-02T13:30:00+00:00,2,COP,0.5031957655221508,2.2709464881303805,0.05,0.6629259745666244,1.0,0.2952400293161743,-0.029845130426359834,,-0.21744410107313938
2020-07-02T13:30:00+00:00,3,USB,0.4594567609060149,2.080233889604004,0.04999999999999998,0.5969886621768982,1.0,0.2952400293161743,-0.029845130426359834,,0.08275509321744562
2020-10-01T13:30:00+00:00,1,AMD,0.5082360725833103,2.8263440655548018,0.05,0.5392031302311728,1.0,0.23759911796639574,-0.05420770211704529,,
2020-10-01T13:30:00+00:00,2,CRM,0.44208501930849897,2.530558157450583,0.05,0.41230412641534786,1.0,0.23759911796639574,-0.05420770211704529,,
2020-10-01T13:30:00+00:00,3,NFLX,0.4303325888085802,2.4780086793128877,0.04999999999999999,0.4468801433050361,1.0,0.23759911796639574,-0.05420770211704529,,
2020-12-31T14:30:00+00:00,1,TSLA,0.6164640778831479,2.772393366536617,0.05,0.6089252158439286,1.0,0.08217499913219814,0.0,,
2020-12-31T14:30:00+00:00,2,AMD,0.5806599743249438,2.633494663019094,0.05,0.27486307888472294,1.0,0.08217499913219814,0.0,,
2020-12-31T14:30:00+00:00,3,NOW,0.5801758739692572,2.6316166405274006,0.04999999999999999,0.26637863889541225,1.0,0.08217499913219814,0.0,,
