decision_time,execution_time,active_symbols,benchmark_weight,active_weight,turnover_distance,execution_cost,target_weights
2025-04-04T13:30:00+00:00,2025-04-07T13:30:00+00:00,AMD;INTC;LRCX,0.9473684210526315,0.052631578947368474,0.052631578947368446,1.7669799935109052,"{""AMD"": 0.010769054229774205, ""INTC"": 0.021052631578947368, ""LRCX"": 0.020809893138646847, ""VOO"": 0.9473684210526315}"
2025-07-08T13:30:00+00:00,2025-07-09T13:30:00+00:00,AMAT;BLK;LRCX,0.9473684210526315,0.052631578947368474,0.04101121441587452,1.7763964367286957,"{""AMAT"": 0.010526315789473684, ""BLK"": 0.021052631578947368, ""LRCX"": 0.021052631578947368, ""VOO"": 0.9473684210526315}"
2025-10-06T13:30:00+00:00,2025-10-07T13:30:00+00:00,LRCX;QCOM;TMO,0.9473684210526315,0.052631578947368474,0.04447032623553183,2.1050738251113064,"{""LRCX"": 0.01657122909903106, ""QCOM"": 0.015097930947953328, ""TMO"": 0.020962418900384038, ""VOO"": 0.9473684210526315}"
