time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2018-04-05T13:30:00+00:00,AMAT,buy,0.0,0.021052631578947368,0.021052631578947368,2087.588037787299,50.9846846799,0.4175176075574598
2018-04-05T13:30:00+00:00,BA,buy,0.0,0.021052631578947368,0.021052631578947368,2087.588037787299,316.605123478,0.4175176075574598
2018-04-05T13:30:00+00:00,CAT,buy,0.0,0.010526315789473686,0.010526315789473686,1043.7940188936498,123.058777008,0.20875880377872996
2018-04-05T13:30:00+00:00,VOO,sell,1.0,0.9473684210526315,-0.052631578947368474,5218.970094468253,214.593457215,1.0437940188936505
2018-07-05T13:30:00+00:00,AMAT,sell,0.016771652469079756,0.0,-0.016771652469079756,1703.4936646347953,41.6049116382,0.34069873292695907
2018-07-05T13:30:00+00:00,AMD,buy,0.0,0.019827428082419978,0.019827428082419978,2013.868233119769,15.1300001144,0.4027736466239538
2018-07-05T13:30:00+00:00,AMZN,buy,0.0,0.01676225361568596,0.01676225361568596,1702.5390248197452,85.2689971924,0.34050780496394906
2018-07-05T13:30:00+00:00,BA,sell,0.021002714549438823,0.0,-0.021002714549438823,2133.24186397628,323.535827316,0.426648372795256
2018-07-05T13:30:00+00:00,CAT,sell,0.009517453108067416,0.0,-0.009517453108067416,966.6859662720625,113.970472204,0.1933371932544125
2018-07-05T13:30:00+00:00,NFLX,buy,0.0,0.016041897249262485,0.016041897249262485,1629.3725608267634,39.3800010681,0.3258745121653527
2018-07-05T13:30:00+00:00,VOO,sell,0.952708179873414,0.9473684210526315,-0.005339758820782525,542.3583238831504,221.051195701,0.10847166477663009
2018-10-03T13:30:00+00:00,AMD,sell,0.03469997625118528,0.01668016250677593,-0.018019813744409353,2007.2465624041413,29.0400009155,0.40144931248082827
2018-10-03T13:30:00+00:00,AMZN,sell,0.017760462105065575,0.0,-0.017760462105065575,1978.3571025067997,99.0849990845,0.39567142050135995
2018-10-03T13:30:00+00:00,ISRG,buy,0.0,0.017299298631177937,0.017299298631177937,1926.9876038650893,190.956665039,0.38539752077301787
2018-10-03T13:30:00+00:00,NFLX,buy,0.01406000317241826,0.018652117809414545,0.004592114636996285,511.5206211349585,37.8530006409,0.1023041242269917
2018-10-03T13:30:00+00:00,VOO,buy,0.9334795584713309,0.9473684210526315,0.01388886258130062,1547.095439910884,238.876637151,0.30941908798217677
