decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2018-01-02T14:30:00+00:00,1,ADBE,0.09545814783506254,2.5148843858676075,0.04,0.30046367589900075,1.0,0.0,0.0,,0.29171632189950836
2018-01-02T14:30:00+00:00,2,QCOM,0.09545814783506254,2.5148843858676075,0.04,0.13948351246336815,1.0,0.0,0.0,,-0.16098973031101332
2018-01-02T14:30:00+00:00,3,AMAT,0.04724997321023462,1.5981087674040024,0.020000000000000004,0.31293012925203106,1.0,0.0,0.0,,-0.18789334845145297
2018-04-04T13:30:00+00:00,1,AMAT,0.09545814783506254,1.9572515429002866,0.04,0.5007772401532171,1.0,0.21664176010440275,-0.0759873931525662,,-0.45690495934491027
2018-04-04T13:30:00+00:00,2,BA,0.09545814783506254,1.9572515429002866,0.04,0.32379442367790584,1.0,0.21664176010440275,-0.0759873931525662,,0.06238102104942993
2018-04-04T13:30:00+00:00,3,CAT,0.09545814783506254,1.9572515429002866,0.020000000000000004,0.3515675294342816,1.0,0.21664176010440275,-0.0759873931525662,,-0.037136216977210826
2018-07-03T13:30:00+00:00,1,AMD,0.09545814783506254,2.3524495689948637,0.03767211335659796,0.5005051675931915,1.0,0.07870327484937985,-0.02487556264456714,,
2018-07-03T13:30:00+00:00,2,NFLX,0.09545814783506254,2.3524495689948637,0.030479604773598724,0.4124088342393457,1.0,0.07870327484937985,-0.02487556264456714,,
2018-07-03T13:30:00+00:00,3,AMZN,0.07402747102149371,1.9085043892520939,0.031848281869803326,0.19734280053383407,1.0,0.07870327484937985,-0.02487556264456714,,
2018-10-02T13:30:00+00:00,1,AMD,0.09545814783506254,2.439267458989096,0.031692308762874266,0.6772392712770272,1.0,0.05465656136361924,-0.0019610424165449336,,
2018-10-02T13:30:00+00:00,2,NFLX,0.09545814783506254,2.439267458989096,0.03543902383788764,0.40375973088945066,1.0,0.05465656136361924,-0.0019610424165449336,,
2018-10-02T13:30:00+00:00,3,ISRG,0.07402747102149371,2.0295963072119085,0.032868667399238084,0.2176670345951115,1.0,0.05465656136361924,-0.0019610424165449336,,
