decision_time,execution_time,active_symbols,benchmark_weight,active_weight,turnover_distance,execution_cost,target_weights
2020-04-02T13:30:00+00:00,2020-04-03T13:30:00+00:00,ELV;GE;LOW,0.918918918918919,0.08108108108108103,0.08108108108108106,2.516080866348302,"{""ELV"": 0.027027027027027032, ""GE"": 0.027027027027027032, ""LOW"": 0.02702702702702702, ""VOO"": 0.918918918918919}"
2020-07-02T13:30:00+00:00,2020-07-06T13:30:00+00:00,AAPL;AMZN;MSFT,0.918918918918919,0.08108108108108103,0.08452689636394198,3.3383380070581126,"{""AAPL"": 0.02702702702702702, ""AMZN"": 0.027027027027027032, ""MSFT"": 0.027027027027027032, ""VOO"": 0.918918918918919}"
2020-10-01T13:30:00+00:00,2020-10-02T13:30:00+00:00,AAPL;AMZN;TSLA,0.918918918918919,0.08108108108108103,0.0302510432996922,1.2622217717947697,"{""AAPL"": 0.027027027027027032, ""AMZN"": 0.02702702702702702, ""TSLA"": 0.027027027027027032, ""VOO"": 0.918918918918919}"
