time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2021-04-07T13:30:00+00:00,COP,buy,0.0,0.018817262787684835,0.018817262787684835,2078.3509217364185,43.8278861201,0.4156701843472837
2021-04-07T13:30:00+00:00,DE,buy,0.0,0.021052631578947368,0.021052631578947368,2325.245533357714,351.85016345,0.4650491066715428
2021-04-07T13:30:00+00:00,USB,buy,0.0,0.012761684580736217,0.012761684580736217,1409.5173783001528,45.480417899,0.28190347566003054
2021-04-07T13:30:00+00:00,VOO,sell,1.0,0.9473684210526315,-0.052631578947368474,5813.113833394291,347.448703285,1.1626227666788582
2021-07-07T13:30:00+00:00,COP,sell,0.020154782778494907,0.010526315789473686,-0.009628466989021221,1137.2465211924564,50.2014639879,0.22744930423849127
2021-07-07T13:30:00+00:00,DE,sell,0.018299319959186676,0.0,-0.018299319959186676,2161.3864374777536,327.062312743,0.4322772874955507
2021-07-07T13:30:00+00:00,NVDA,buy,0.0,0.021052631578947368,0.021052631578947368,2486.5881611687555,20.8058429275,0.4973176322337511
2021-07-07T13:30:00+00:00,UPS,buy,0.0,0.021052631578947368,0.021052631578947368,2486.5881611687555,168.582821618,0.4973176322337511
2021-07-07T13:30:00+00:00,USB,sell,0.011844539815978496,0.0,-0.011844539815978496,1398.9933928429439,45.1417943928,0.27979867856858875
2021-07-07T13:30:00+00:00,VOO,sell,0.94970135744634,0.9473684210526315,-0.0023329363937084624,275.5499708243717,372.480066136,0.055109994164874346
2021-10-05T13:30:00+00:00,AMD,buy,0.0,0.010526315789473686,0.010526315789473686,1235.5974482234471,100.919998169,0.24711948964468944
2021-10-05T13:30:00+00:00,COP,sell,0.012825011905314754,0.0,-0.012825011905314754,1505.4224384460126,60.7866508528,0.30108448768920254
2021-10-05T13:30:00+00:00,LLY,buy,0.0,0.021052631578947368,0.021052631578947368,2471.194896446894,216.702166715,0.49423897928937877
2021-10-05T13:30:00+00:00,NVDA,sell,0.020269190690865198,0.0,-0.020269190690865198,2379.233228042811,19.9079153254,0.47584664560856216
2021-10-05T13:30:00+00:00,TSLA,buy,0.0,0.021052631578947368,0.021052631578947368,2471.194896446894,261.600006104,0.49423897928937877
2021-10-05T13:30:00+00:00,UPS,sell,0.017986812647712597,0.0,-0.017986812647712597,2111.323681872756,143.143486307,0.4222647363745512
2021-10-05T13:30:00+00:00,VOO,sell,0.9489189847561074,0.9473684210526315,-0.001550563703475838,182.00789275565106,370.78633343,0.03640157855113021
