decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2024-01-02T14:30:00+00:00,1,CI,0.24072309139137923,2.6561107593890165,0.03606209703996587,0.5873898927201234,1.0,0.0,0.0,,-0.11937222725735247
2024-01-02T14:30:00+00:00,2,TSLA,0.20342374605875735,2.3659789765457186,0.04,0.3328082777707295,1.0,0.0,0.0,,-0.1599887173155882
2024-01-02T14:30:00+00:00,3,NVDA,0.16393420010138118,2.058810787128048,0.02393790296003414,0.29496473085568936,1.0,0.0,0.0,,0.8282027553460682
2024-04-03T13:30:00+00:00,1,TSLA,0.31990883489431954,2.9671632046581244,0.04,0.43265467412693004,1.0,0.08612121255803265,-0.0070723043806065755,,0.29169186241828027
2024-04-03T13:30:00+00:00,2,BA,0.2525355668087876,2.5073321615183493,0.04,0.30016753862830575,1.0,0.08612121255803265,-0.0070723043806065755,,-0.28528272401036914
2024-04-03T13:30:00+00:00,3,ADBE,0.19850626401018562,2.138575362687463,0.020000000000000007,0.5919463548429241,1.0,0.08612121255803265,-0.0070723043806065755,,-0.08517297536802063
2024-07-03T13:30:00+00:00,1,NKE,0.2525355668087876,2.5484122962274363,0.027678425961252664,0.8138071722398855,1.0,0.06336258834561981,0.0,,
2024-07-03T13:30:00+00:00,2,SBUX,0.2358220657303473,2.4306117631013473,0.04,0.15964391609640965,1.0,0.06336258834561981,0.0,,
2024-07-03T13:30:00+00:00,3,CVS,0.2358220657303473,2.4306117631013473,0.032321574038747344,0.2322999651004522,1.0,0.06336258834561981,0.0,,
2024-10-02T13:30:00+00:00,1,BA,0.24545196159030033,2.829778299478765,0.04,0.2859364854145016,1.0,0.11403862647330297,-0.009172356255215619,,
2024-10-02T13:30:00+00:00,2,AMD,0.2176663107027605,2.604539639478318,0.04,0.38747865921375535,1.0,0.11403862647330297,-0.009172356255215619,,
2024-10-02T13:30:00+00:00,3,LRCX,0.1772842707444118,2.2771909440989417,0.020000000000000004,0.40544235421125185,1.0,0.11403862647330297,-0.009172356255215619,,
