time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2020-04-03T13:30:00+00:00,ELV,buy,0.0,0.021052631578947368,0.021052631578947368,1633.245474647144,192.126175373,0.3266490949294288
2020-04-03T13:30:00+00:00,GE,buy,0.0,0.021052631578947368,0.021052631578947368,1633.245474647144,34.062699464,0.3266490949294288
2020-04-03T13:30:00+00:00,LOW,buy,0.0,0.010526315789473686,0.010526315789473686,816.6227373235721,73.2558163652,0.16332454746471442
2020-04-03T13:30:00+00:00,VOO,sell,1.0,0.9473684210526315,-0.052631578947368474,4083.113686617864,210.939388699,0.8166227373235728
2020-07-06T13:30:00+00:00,AAPL,buy,0.0,0.010526315789473686,0.010526315789473686,1034.9094403877828,89.5610829908,0.20698188807755655
2020-07-06T13:30:00+00:00,AMZN,buy,0.0,0.021052631578947368,0.021052631578947368,2069.8188807755655,146.748504639,0.4139637761551131
2020-07-06T13:30:00+00:00,ELV,sell,0.021648870728933803,0.0,-0.021648870728933803,2128.438965655291,250.383334008,0.42568779313105826
2020-07-06T13:30:00+00:00,GE,sell,0.016518364470312012,0.0,-0.016518364470312012,1624.0260763587435,33.8711342835,0.3248052152717487
2020-07-06T13:30:00+00:00,LOW,sell,0.013978253080618688,0.0,-0.013978253080618688,1374.2914769598792,123.284546195,0.27485829539197587
2020-07-06T13:30:00+00:00,MSFT,buy,0.0,0.021052631578947368,0.021052631578947368,2069.8188807755655,198.491593937,0.4139637761551131
2020-07-06T13:30:00+00:00,VOO,sell,0.9478545117201356,0.9473684210526315,-0.0004860906675040466,47.79068296501198,267.467171141,0.009558136593002396
2020-10-02T13:30:00+00:00,AAPL,buy,0.01221155060828809,0.021052631578947368,0.008841080970659278,916.0597509517586,109.500317536,0.18321195019035172
2020-10-02T13:30:00+00:00,AMZN,sell,0.02146405806365356,0.015263145345549506,-0.006200912718104053,642.5013614366213,157.681503296,0.12850027228732427
2020-10-02T13:30:00+00:00,MSFT,sell,0.01994452028571381,0.0,-0.01994452028571381,2066.5314961390827,198.180512383,0.41330629922781653
2020-10-02T13:30:00+00:00,TSLA,buy,0.0,0.01631580202287155,0.01631580202287155,1690.5454872828036,140.46333313,0.3381090974565607
2020-10-02T13:30:00+00:00,VOO,buy,0.9463798710423446,0.9473684210526315,0.0009885500102869704,102.42761934113497,281.590953199,0.020485523868226996
