decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2020-01-02T14:30:00+00:00,1,AMD,0.5991249573607987,3.700046837498243,0.03438963065781717,0.42632551878872077,1.0,0.0,0.0,,0.16215528190398143
2020-01-02T14:30:00+00:00,2,LRCX,0.3656213091601456,2.6153205755317526,0.04,0.20508674700522436,1.0,0.0,0.0,,-0.03601245573570047
2020-01-02T14:30:00+00:00,3,NVDA,0.311493530331002,2.363873441192197,0.025610369342182828,0.1908234503930404,1.0,0.0,0.0,,0.32240872679399946
2020-04-02T13:30:00+00:00,1,GE,0.7188652541480893,1.7588196974927668,0.04,1.3639291944384913,1.0,0.9460456315103272,-0.2521340875535494,,-0.25288664289142954
2020-04-02T13:30:00+00:00,2,ELV,0.7188652541480893,1.7588196974927668,0.04,1.2763475837101839,1.0,0.9460456315103272,-0.2521340875535494,,0.024549071306960962
2020-04-02T13:30:00+00:00,3,LOW,0.7146644415518459,1.743679476929735,0.020000000000000004,1.5223388899580628,1.0,0.9460456315103272,-0.2521340875535494,,0.2839582493109479
2020-07-02T13:30:00+00:00,1,AMZN,0.6754104008113077,2.4571870444711084,0.04,0.2811655613487633,1.0,0.2952400293161743,-0.029845130426359834,,0.025728945332552183
2020-07-02T13:30:00+00:00,2,MSFT,0.5666875119509753,2.063564515355169,0.04,0.3206247852580652,1.0,0.2952400293161743,-0.029845130426359834,,-0.047698889596032135
2020-07-02T13:30:00+00:00,3,AAPL,0.5363513968012623,1.9537350351605984,0.020000000000000004,0.33032685164804815,1.0,0.2952400293161743,-0.029845130426359834,,0.16762375577449207
2020-10-01T13:30:00+00:00,1,TSLA,0.7403685421143474,2.813087922961815,0.031000023843455946,1.2685441237887136,1.0,0.23759911796639574,-0.05420770211704529,,0.39116120908068486
2020-10-01T13:30:00+00:00,2,AAPL,0.6106385808775188,2.365543982128755,0.04,0.5443573097510751,1.0,0.23759911796639574,-0.05420770211704529,,0.03889772448238965
2020-10-01T13:30:00+00:00,3,AMZN,0.5317032213338557,2.0932318535777092,0.028999976156544063,0.45201069444157804,1.0,0.23759911796639574,-0.05420770211704529,,-0.09219688191347647
2020-12-31T14:30:00+00:00,1,AAPL,0.6348712703019418,2.047557850404265,0.04,0.2791025904546205,1.0,0.08217499913219814,0.0,,
2020-12-31T14:30:00+00:00,2,BA,0.6064906530127676,1.9520875258247083,0.03955088391915809,0.28503768795830914,1.0,0.08217499913219814,0.0,,
2020-12-31T14:30:00+00:00,3,CVX,0.5493439140286587,1.7598500679891025,0.020449116080841906,0.27564742809558523,1.0,0.08217499913219814,0.0,,
