decision_time,execution_time,active_symbols,benchmark_weight,active_weight,turnover_distance,execution_cost,target_weights
2020-04-02T13:30:00+00:00,2020-04-03T13:30:00+00:00,ELV;GE;LOW,0.9473684210526315,0.052631578947368474,0.052631578947368446,1.6332454746471448,"{""ELV"": 0.021052631578947368, ""GE"": 0.021052631578947368, ""LOW"": 0.010526315789473686, ""VOO"": 0.9473684210526315}"
2020-07-02T13:30:00+00:00,2020-07-06T13:30:00+00:00,AAPL;AMZN;MSFT,0.9473684210526315,0.052631578947368474,0.05263157894736849,2.0698188807755677,"{""AAPL"": 0.010526315789473686, ""AMZN"": 0.021052631578947368, ""MSFT"": 0.021052631578947368, ""VOO"": 0.9473684210526315}"
2020-10-01T13:30:00+00:00,2020-10-02T13:30:00+00:00,AAPL;AMZN;TSLA,0.9473684210526315,0.052631578947368474,0.02614543300381783,1.0836131430302802,"{""AAPL"": 0.021052631578947368, ""AMZN"": 0.015263145345549506, ""TSLA"": 0.01631580202287155, ""VOO"": 0.9473684210526315}"
