date,active_symbols,covered_symbols,missing_symbols,coverage_ratio
2017-08-09,506,78,428,0.1541501976284585
2017-08-10,506,78,428,0.1541501976284585
2017-08-11,506,78,428,0.1541501976284585
2017-08-14,506,78,428,0.1541501976284585
2017-08-15,506,78,428,0.1541501976284585
2017-08-16,506,78,428,0.1541501976284585
2017-08-17,506,78,428,0.1541501976284585
2017-08-18,506,78,428,0.1541501976284585
2017-08-21,506,78,428,0.1541501976284585
2017-08-22,506,78,428,0.1541501976284585
2017-08-23,506,78,428,0.1541501976284585
2017-08-24,506,78,428,0.1541501976284585
2017-08-25,506,78,428,0.1541501976284585
2017-08-28,506,78,428,0.1541501976284585
2017-08-29,506,78,428,0.1541501976284585
2017-08-30,506,78,428,0.1541501976284585
2017-08-31,506,78,428,0.1541501976284585
2017-09-01,508,78,430,0.15354330708661418
2017-09-05,506,78,428,0.1541501976284585
2017-09-06,506,78,428,0.1541501976284585
2017-09-07,506,78,428,0.1541501976284585
2017-09-08,506,78,428,0.1541501976284585
2017-09-11,506,78,428,0.1541501976284585
2017-09-12,506,78,428,0.1541501976284585
2017-09-13,506,78,428,0.1541501976284585
2017-09-14,505,78,427,0.15445544554455445
2017-09-15,505,78,427,0.15445544554455445
2017-09-18,506,78,428,0.1541501976284585
2017-09-19,506,78,428,0.1541501976284585
2017-09-20,506,78,428,0.1541501976284585
2017-09-21,506,78,428,0.1541501976284585
2017-09-22,506,78,428,0.1541501976284585
2017-09-25,506,78,428,0.1541501976284585
2017-09-26,506,78,428,0.1541501976284585
2017-09-27,506,78,428,0.1541501976284585
2017-09-28,506,78,428,0.1541501976284585
2017-09-29,506,78,428,0.1541501976284585
2017-10-02,506,78,428,0.1541501976284585
2017-10-03,506,78,428,0.1541501976284585
2017-10-04,506,78,428,0.1541501976284585
2017-10-05,506,78,428,0.1541501976284585
2017-10-06,506,78,428,0.1541501976284585
2017-10-09,506,78,428,0.1541501976284585
2017-10-10,506,78,428,0.1541501976284585
2017-10-11,506,78,428,0.1541501976284585
2017-10-12,506,78,428,0.1541501976284585
2017-10-13,507,78,429,0.15384615384615385
2017-10-16,506,78,428,0.1541501976284585
2017-10-17,506,78,428,0.1541501976284585
2017-10-18,506,78,428,0.1541501976284585
2017-10-19,506,78,428,0.1541501976284585
2017-10-20,506,78,428,0.1541501976284585
2017-10-23,506,78,428,0.1541501976284585
2017-10-24,506,78,428,0.1541501976284585
2017-10-25,506,78,428,0.1541501976284585
2017-10-26,506,78,428,0.1541501976284585
2017-10-27,506,78,428,0.1541501976284585
2017-10-30,506,78,428,0.1541501976284585
2017-10-31,506,78,428,0.1541501976284585
2017-11-01,506,78,428,0.1541501976284585
2017-11-02,506,78,428,0.1541501976284585
2017-11-03,506,78,428,0.1541501976284585
2017-11-06,506,78,428,0.1541501976284585
2017-11-07,506,78,428,0.1541501976284585
2017-11-08,506,78,428,0.1541501976284585
2017-11-09,506,78,428,0.1541501976284585
2017-11-10,506,78,428,0.1541501976284585
2017-11-13,506,78,428,0.1541501976284585
2017-11-14,506,78,428,0.1541501976284585
2017-11-15,506,78,428,0.1541501976284585
2017-11-16,506,78,428,0.1541501976284585
2017-11-17,506,78,428,0.1541501976284585
2017-11-20,506,78,428,0.1541501976284585
2017-11-21,506,78,428,0.1541501976284585
2017-11-22,506,78,428,0.1541501976284585
2017-11-24,506,78,428,0.1541501976284585
2017-11-27,506,78,428,0.1541501976284585
2017-11-28,506,78,428,0.1541501976284585
2017-11-29,506,78,428,0.1541501976284585
2017-11-30,506,78,428,0.1541501976284585
2017-12-01,506,78,428,0.1541501976284585
2017-12-04,506,78,428,0.1541501976284585
2017-12-05,506,78,428,0.1541501976284585
2017-12-06,506,78,428,0.1541501976284585
2017-12-07,506,78,428,0.1541501976284585
2017-12-08,506,78,428,0.1541501976284585
2017-12-11,506,78,428,0.1541501976284585
2017-12-12,506,78,428,0.1541501976284585
2017-12-13,506,78,428,0.1541501976284585
2017-12-14,506,78,428,0.1541501976284585
2017-12-15,506,78,428,0.1541501976284585
2017-12-18,506,78,428,0.1541501976284585
2017-12-19,506,78,428,0.1541501976284585
2017-12-20,506,78,428,0.1541501976284585
2017-12-21,506,78,428,0.1541501976284585
2017-12-22,506,78,428,0.1541501976284585
2017-12-26,506,78,428,0.1541501976284585
2017-12-27,506,78,428,0.1541501976284585
2017-12-28,506,78,428,0.1541501976284585
2017-12-29,506,78,428,0.1541501976284585
2018-01-02,505,78,427,0.15445544554455445
2018-01-03,506,78,428,0.1541501976284585
2018-01-04,506,78,428,0.1541501976284585
2018-01-05,506,78,428,0.1541501976284585
2018-01-08,506,78,428,0.1541501976284585
2018-01-09,506,78,428,0.1541501976284585
2018-01-10,506,78,428,0.1541501976284585
2018-01-11,506,78,428,0.1541501976284585
2018-01-12,506,78,428,0.1541501976284585
2018-01-16,506,78,428,0.1541501976284585
2018-01-17,506,78,428,0.1541501976284585
2018-01-18,506,78,428,0.1541501976284585
2018-01-19,506,78,428,0.1541501976284585
2018-01-22,506,78,428,0.1541501976284585
2018-01-23,506,78,428,0.1541501976284585
2018-01-24,506,78,428,0.1541501976284585
2018-01-25,506,78,428,0.1541501976284585
2018-01-26,506,78,428,0.1541501976284585
2018-01-29,506,78,428,0.1541501976284585
2018-01-30,506,78,428,0.1541501976284585
2018-01-31,506,78,428,0.1541501976284585
2018-02-01,506,78,428,0.1541501976284585
2018-02-02,506,78,428,0.1541501976284585
2018-02-05,506,78,428,0.1541501976284585
2018-02-06,506,78,428,0.1541501976284585
2018-02-07,506,78,428,0.1541501976284585
2018-02-08,506,78,428,0.1541501976284585
2018-02-09,506,78,428,0.1541501976284585
2018-02-12,506,78,428,0.1541501976284585
2018-02-13,506,78,428,0.1541501976284585
2018-02-14,506,78,428,0.1541501976284585
2018-02-15,506,78,428,0.1541501976284585
2018-02-16,506,78,428,0.1541501976284585
2018-02-20,506,78,428,0.1541501976284585
2018-02-21,506,78,428,0.1541501976284585
2018-02-22,506,78,428,0.1541501976284585
2018-02-23,506,78,428,0.1541501976284585
2018-02-26,506,78,428,0.1541501976284585
2018-02-27,506,78,428,0.1541501976284585
2018-02-28,506,78,428,0.1541501976284585
2018-03-01,506,78,428,0.1541501976284585
2018-03-02,506,78,428,0.1541501976284585
2018-03-05,506,78,428,0.1541501976284585
2018-03-06,506,78,428,0.1541501976284585
2018-03-07,507,78,429,0.15384615384615385
2018-03-08,506,78,428,0.1541501976284585
2018-03-09,506,78,428,0.1541501976284585
2018-03-12,506,78,428,0.1541501976284585
2018-03-13,506,78,428,0.1541501976284585
2018-03-14,506,78,428,0.1541501976284585
2018-03-15,506,78,428,0.1541501976284585
2018-03-16,506,78,428,0.1541501976284585
2018-03-19,509,78,431,0.15324165029469547
2018-03-20,506,78,428,0.1541501976284585
2018-03-21,506,78,428,0.1541501976284585
2018-03-22,506,78,428,0.1541501976284585
2018-03-23,506,78,428,0.1541501976284585
2018-03-26,506,78,428,0.1541501976284585
2018-03-27,506,78,428,0.1541501976284585
2018-03-28,506,78,428,0.1541501976284585
2018-03-29,506,78,428,0.1541501976284585
2018-04-02,506,78,428,0.1541501976284585
2018-04-03,506,78,428,0.1541501976284585
2018-04-04,507,78,429,0.15384615384615385
2018-04-05,506,78,428,0.1541501976284585
2018-04-06,506,78,428,0.1541501976284585
2018-04-09,506,78,428,0.1541501976284585
2018-04-10,506,78,428,0.1541501976284585
2018-04-11,506,78,428,0.1541501976284585
2018-04-12,506,78,428,0.1541501976284585
2018-04-13,506,78,428,0.1541501976284585
2018-04-16,506,78,428,0.1541501976284585
2018-04-17,506,78,428,0.1541501976284585
2018-04-18,506,78,428,0.1541501976284585
2018-04-19,506,78,428,0.1541501976284585
2018-04-20,506,78,428,0.1541501976284585
2018-04-23,506,78,428,0.1541501976284585
2018-04-24,506,78,428,0.1541501976284585
2018-04-25,506,78,428,0.1541501976284585
2018-04-26,506,78,428,0.1541501976284585
2018-04-27,506,78,428,0.1541501976284585
2018-04-30,506,78,428,0.1541501976284585
2018-05-01,506,78,428,0.1541501976284585
2018-05-02,506,78,428,0.1541501976284585
2018-05-03,506,78,428,0.1541501976284585
2018-05-04,506,78,428,0.1541501976284585
2018-05-07,506,78,428,0.1541501976284585
2018-05-08,506,78,428,0.1541501976284585
2018-05-09,506,78,428,0.1541501976284585
2018-05-10,506,78,428,0.1541501976284585
2018-05-11,506,78,428,0.1541501976284585
2018-05-14,506,78,428,0.1541501976284585
2018-05-15,506,78,428,0.1541501976284585
2018-05-16,506,78,428,0.1541501976284585
2018-05-17,506,78,428,0.1541501976284585
2018-05-18,506,78,428,0.1541501976284585
2018-05-21,506,78,428,0.1541501976284585
2018-05-22,506,78,428,0.1541501976284585
2018-05-23,506,78,428,0.1541501976284585
2018-05-24,506,78,428,0.1541501976284585
2018-05-25,506,78,428,0.1541501976284585
2018-05-29,506,78,428,0.1541501976284585
2018-05-30,506,78,428,0.1541501976284585
2018-05-31,507,78,429,0.15384615384615385
2018-06-01,506,78,428,0.1541501976284585
2018-06-04,506,78,428,0.1541501976284585
2018-06-05,507,78,429,0.15384615384615385
2018-06-06,506,78,428,0.1541501976284585
2018-06-07,507,78,429,0.15384615384615385
2018-06-08,506,78,428,0.1541501976284585
2018-06-11,506,78,428,0.1541501976284585
2018-06-12,506,78,428,0.1541501976284585
2018-06-13,506,78,428,0.1541501976284585
2018-06-14,506,78,428,0.1541501976284585
2018-06-15,506,78,428,0.1541501976284585
2018-06-18,507,78,429,0.15384615384615385
2018-06-19,505,78,427,0.15445544554455445
2018-06-20,506,78,428,0.1541501976284585
2018-06-21,506,78,428,0.1541501976284585
2018-06-22,506,78,428,0.1541501976284585
2018-06-25,506,78,428,0.1541501976284585
2018-06-26,506,78,428,0.1541501976284585
2018-06-27,506,78,428,0.1541501976284585
2018-06-28,506,78,428,0.1541501976284585
2018-06-29,506,78,428,0.1541501976284585
2018-07-02,507,78,429,0.15384615384615385
2018-07-03,506,78,428,0.1541501976284585
2018-07-05,506,78,428,0.1541501976284585
2018-07-06,506,78,428,0.1541501976284585
2018-07-09,506,78,428,0.1541501976284585
2018-07-10,506,78,428,0.1541501976284585
2018-07-11,506,78,428,0.1541501976284585
2018-07-12,506,78,428,0.1541501976284585
2018-07-13,506,78,428,0.1541501976284585
2018-07-16,506,78,428,0.1541501976284585
2018-07-17,506,78,428,0.1541501976284585
2018-07-18,506,78,428,0.1541501976284585
2018-07-19,506,78,428,0.1541501976284585
2018-07-20,506,78,428,0.1541501976284585
2018-07-23,506,78,428,0.1541501976284585
2018-07-24,506,78,428,0.1541501976284585
2018-07-25,506,78,428,0.1541501976284585
2018-07-26,506,78,428,0.1541501976284585
2018-07-27,506,78,428,0.1541501976284585
2018-07-30,506,78,428,0.1541501976284585
2018-07-31,506,78,428,0.1541501976284585
2018-08-01,506,78,428,0.1541501976284585
2018-08-02,506,78,428,0.1541501976284585
2018-08-03,506,78,428,0.1541501976284585
2018-08-06,506,78,428,0.1541501976284585
2018-08-07,506,78,428,0.1541501976284585
2018-08-08,506,78,428,0.1541501976284585
2018-08-09,506,78,428,0.1541501976284585
2018-08-10,506,78,428,0.1541501976284585
2018-08-13,506,78,428,0.1541501976284585
2018-08-14,506,78,428,0.1541501976284585
2018-08-15,506,78,428,0.1541501976284585
2018-08-16,506,78,428,0.1541501976284585
2018-08-17,506,78,428,0.1541501976284585
2018-08-20,506,78,428,0.1541501976284585
2018-08-21,506,78,428,0.1541501976284585
2018-08-22,506,78,428,0.1541501976284585
2018-08-23,506,78,428,0.1541501976284585
2018-08-24,506,78,428,0.1541501976284585
2018-08-27,506,78,428,0.1541501976284585
2018-08-28,507,78,429,0.15384615384615385
2018-08-29,506,78,428,0.1541501976284585
2018-08-30,506,78,428,0.1541501976284585
2018-08-31,506,78,428,0.1541501976284585
2018-09-04,506,78,428,0.1541501976284585
2018-09-05,506,78,428,0.1541501976284585
2018-09-06,506,78,428,0.1541501976284585
2018-09-07,506,78,428,0.1541501976284585
2018-09-10,506,78,428,0.1541501976284585
2018-09-11,506,78,428,0.1541501976284585
2018-09-12,506,78,428,0.1541501976284585
2018-09-13,505,78,427,0.15445544554455445
2018-09-14,505,78,427,0.15445544554455445
2018-09-17,506,78,428,0.1541501976284585
2018-09-18,506,78,428,0.1541501976284585
2018-09-19,506,78,428,0.1541501976284585
2018-09-20,505,78,427,0.15445544554455445
2018-09-21,505,78,427,0.15445544554455445
2018-09-24,505,78,427,0.15445544554455445
2018-09-25,505,78,427,0.15445544554455445
2018-09-26,505,78,427,0.15445544554455445
2018-09-27,505,78,427,0.15445544554455445
2018-09-28,505,78,427,0.15445544554455445
2018-10-01,506,78,428,0.1541501976284585
2018-10-02,505,78,427,0.15445544554455445
2018-10-03,505,78,427,0.15445544554455445
2018-10-04,505,78,427,0.15445544554455445
2018-10-05,505,78,427,0.15445544554455445
2018-10-08,505,78,427,0.15445544554455445
2018-10-09,505,78,427,0.15445544554455445
2018-10-10,505,78,427,0.15445544554455445
2018-10-11,506,78,428,0.1541501976284585
2018-10-12,505,78,427,0.15445544554455445
2018-10-15,505,78,427,0.15445544554455445
2018-10-16,505,78,427,0.15445544554455445
2018-10-17,505,78,427,0.15445544554455445
2018-10-18,505,78,427,0.15445544554455445
2018-10-19,505,78,427,0.15445544554455445
2018-10-22,505,78,427,0.15445544554455445
2018-10-23,505,78,427,0.15445544554455445
2018-10-24,505,78,427,0.15445544554455445
2018-10-25,505,78,427,0.15445544554455445
2018-10-26,505,78,427,0.15445544554455445
2018-10-29,505,78,427,0.15445544554455445
2018-10-30,505,78,427,0.15445544554455445
2018-10-31,505,78,427,0.15445544554455445
2018-11-01,504,78,426,0.15476190476190477
2018-11-02,504,78,426,0.15476190476190477
2018-11-05,504,78,426,0.15476190476190477
2018-11-06,506,79,427,0.15612648221343872
2018-11-07,505,79,426,0.15643564356435644
2018-11-08,505,79,426,0.15643564356435644
2018-11-09,505,79,426,0.15643564356435644
2018-11-12,505,79,426,0.15643564356435644
2018-11-13,506,79,427,0.15612648221343872
2018-11-14,505,79,426,0.15643564356435644
2018-11-15,505,79,426,0.15643564356435644
2018-11-16,505,79,426,0.15643564356435644
2018-11-19,505,79,426,0.15643564356435644
2018-11-20,505,79,426,0.15643564356435644
2018-11-21,505,79,426,0.15643564356435644
2018-11-23,505,79,426,0.15643564356435644
2018-11-26,505,79,426,0.15643564356435644
2018-11-27,505,79,426,0.15643564356435644
2018-11-28,504,79,425,0.15674603174603174
2018-11-29,504,79,425,0.15674603174603174
2018-11-30,503,79,424,0.15705765407554673
2018-12-03,506,79,427,0.15612648221343872
2018-12-04,505,79,426,0.15643564356435644
2018-12-06,505,79,426,0.15643564356435644
2018-12-07,505,79,426,0.15643564356435644
2018-12-10,505,79,426,0.15643564356435644
2018-12-11,505,79,426,0.15643564356435644
2018-12-12,505,79,426,0.15643564356435644
2018-12-13,505,79,426,0.15643564356435644
2018-12-14,505,79,426,0.15643564356435644
2018-12-17,505,79,426,0.15643564356435644
2018-12-18,505,79,426,0.15643564356435644
2018-12-19,505,79,426,0.15643564356435644
2018-12-20,505,79,426,0.15643564356435644
2018-12-21,505,79,426,0.15643564356435644
2018-12-24,505,79,426,0.15643564356435644
2018-12-26,505,79,426,0.15643564356435644
2018-12-27,505,79,426,0.15643564356435644
2018-12-28,505,79,426,0.15643564356435644
2018-12-31,505,79,426,0.15643564356435644
2019-01-02,506,79,427,0.15612648221343872
2019-01-03,505,79,426,0.15643564356435644
2019-01-04,505,79,426,0.15643564356435644
2019-01-07,505,79,426,0.15643564356435644
2019-01-08,505,79,426,0.15643564356435644
2019-01-09,505,79,426,0.15643564356435644
2019-01-10,505,79,426,0.15643564356435644
2019-01-11,505,79,426,0.15643564356435644
2019-01-14,505,79,426,0.15643564356435644
2019-01-15,505,79,426,0.15643564356435644
2019-01-16,505,79,426,0.15643564356435644
2019-01-17,505,79,426,0.15643564356435644
2019-01-18,506,79,427,0.15612648221343872
2019-01-22,505,79,426,0.15643564356435644
2019-01-23,505,79,426,0.15643564356435644
2019-01-24,505,79,426,0.15643564356435644
2019-01-25,505,79,426,0.15643564356435644
2019-01-28,505,79,426,0.15643564356435644
2019-01-29,505,79,426,0.15643564356435644
2019-01-30,505,79,426,0.15643564356435644
2019-01-31,505,79,426,0.15643564356435644
2019-02-01,505,79,426,0.15643564356435644
2019-02-04,505,79,426,0.15643564356435644
2019-02-05,505,79,426,0.15643564356435644
2019-02-06,505,79,426,0.15643564356435644
2019-02-07,505,79,426,0.15643564356435644
2019-02-08,505,79,426,0.15643564356435644
2019-02-11,505,79,426,0.15643564356435644
2019-02-12,505,79,426,0.15643564356435644
2019-02-13,505,79,426,0.15643564356435644
2019-02-14,505,79,426,0.15643564356435644
2019-02-15,506,79,427,0.15612648221343872
2019-02-19,505,79,426,0.15643564356435644
2019-02-20,505,79,426,0.15643564356435644
2019-02-21,505,79,426,0.15643564356435644
2019-02-22,505,79,426,0.15643564356435644
2019-02-25,505,79,426,0.15643564356435644
2019-02-26,505,79,426,0.15643564356435644
2019-02-27,506,79,427,0.15612648221343872
2019-02-28,505,79,426,0.15643564356435644
2019-03-01,505,79,426,0.15643564356435644
2019-03-04,505,79,426,0.15643564356435644
2019-03-05,505,79,426,0.15643564356435644
2019-03-06,505,79,426,0.15643564356435644
2019-03-07,505,79,426,0.15643564356435644
2019-03-08,505,79,426,0.15643564356435644
2019-03-11,505,79,426,0.15643564356435644
2019-03-12,505,79,426,0.15643564356435644
2019-03-13,505,79,426,0.15643564356435644
2019-03-14,505,79,426,0.15643564356435644
2019-03-15,505,79,426,0.15643564356435644
2019-03-18,505,79,426,0.15643564356435644
2019-03-19,505,79,426,0.15643564356435644
2019-03-20,505,79,426,0.15643564356435644
2019-03-21,505,79,426,0.15643564356435644
2019-03-22,505,79,426,0.15643564356435644
2019-03-25,505,79,426,0.15643564356435644
2019-03-26,505,79,426,0.15643564356435644
2019-03-27,505,79,426,0.15643564356435644
2019-03-28,505,79,426,0.15643564356435644
2019-03-29,505,79,426,0.15643564356435644
2019-04-01,505,79,426,0.15643564356435644
2019-04-02,506,79,427,0.15612648221343872
2019-04-03,505,79,426,0.15643564356435644
2019-04-04,505,79,426,0.15643564356435644
2019-04-05,505,79,426,0.15643564356435644
2019-04-08,505,79,426,0.15643564356435644
2019-04-09,505,79,426,0.15643564356435644
2019-04-10,505,79,426,0.15643564356435644
2019-04-11,505,79,426,0.15643564356435644
2019-04-12,505,79,426,0.15643564356435644
2019-04-15,505,79,426,0.15643564356435644
2019-04-16,505,79,426,0.15643564356435644
2019-04-17,505,79,426,0.15643564356435644
2019-04-18,505,79,426,0.15643564356435644
2019-04-22,505,79,426,0.15643564356435644
2019-04-23,505,79,426,0.15643564356435644
2019-04-24,505,79,426,0.15643564356435644
2019-04-25,505,79,426,0.15643564356435644
2019-04-26,505,79,426,0.15643564356435644
2019-04-29,505,79,426,0.15643564356435644
2019-04-30,505,79,426,0.15643564356435644
2019-05-01,505,79,426,0.15643564356435644
2019-05-02,505,79,426,0.15643564356435644
2019-05-03,505,79,426,0.15643564356435644
2019-05-06,505,79,426,0.15643564356435644
2019-05-07,505,79,426,0.15643564356435644
2019-05-08,505,79,426,0.15643564356435644
2019-05-09,505,79,426,0.15643564356435644
2019-05-10,505,79,426,0.15643564356435644
2019-05-13,505,79,426,0.15643564356435644
2019-05-14,505,79,426,0.15643564356435644
2019-05-15,505,79,426,0.15643564356435644
2019-05-16,505,79,426,0.15643564356435644
2019-05-17,505,79,426,0.15643564356435644
2019-05-20,505,79,426,0.15643564356435644
2019-05-21,505,79,426,0.15643564356435644
2019-05-22,505,79,426,0.15643564356435644
2019-05-23,505,79,426,0.15643564356435644
2019-05-24,505,79,426,0.15643564356435644
2019-05-28,505,79,426,0.15643564356435644
2019-05-29,505,79,426,0.15643564356435644
2019-05-30,505,79,426,0.15643564356435644
2019-05-31,505,79,426,0.15643564356435644
2019-06-03,507,79,428,0.15581854043392504
2019-06-04,505,79,426,0.15643564356435644
2019-06-05,505,79,426,0.15643564356435644
2019-06-06,505,79,426,0.15643564356435644
2019-06-07,506,79,427,0.15612648221343872
2019-06-10,505,79,426,0.15643564356435644
2019-06-11,505,79,426,0.15643564356435644
2019-06-12,505,79,426,0.15643564356435644
2019-06-13,505,79,426,0.15643564356435644
2019-06-14,505,79,426,0.15643564356435644
2019-06-17,505,79,426,0.15643564356435644
2019-06-18,505,79,426,0.15643564356435644
2019-06-19,505,79,426,0.15643564356435644
2019-06-20,505,79,426,0.15643564356435644
2019-06-21,505,79,426,0.15643564356435644
2019-06-24,505,79,426,0.15643564356435644
2019-06-25,505,79,426,0.15643564356435644
2019-06-26,505,79,426,0.15643564356435644
2019-06-27,505,79,426,0.15643564356435644
2019-06-28,505,79,426,0.15643564356435644
2019-07-01,506,79,427,0.15612648221343872
2019-07-02,505,79,426,0.15643564356435644
2019-07-03,505,79,426,0.15643564356435644
2019-07-05,505,79,426,0.15643564356435644
2019-07-08,505,79,426,0.15643564356435644
2019-07-09,505,79,426,0.15643564356435644
2019-07-10,505,79,426,0.15643564356435644
2019-07-11,505,79,426,0.15643564356435644
2019-07-12,505,79,426,0.15643564356435644
2019-07-15,506,79,427,0.15612648221343872
2019-07-16,505,79,426,0.15643564356435644
2019-07-17,505,79,426,0.15643564356435644
2019-07-18,505,79,426,0.15643564356435644
2019-07-19,505,79,426,0.15643564356435644
2019-07-22,505,79,426,0.15643564356435644
2019-07-23,505,79,426,0.15643564356435644
2019-07-24,505,79,426,0.15643564356435644
2019-07-25,505,79,426,0.15643564356435644
2019-07-26,505,79,426,0.15643564356435644
2019-07-29,505,79,426,0.15643564356435644
2019-07-30,505,79,426,0.15643564356435644
2019-07-31,505,79,426,0.15643564356435644
2019-08-01,505,79,426,0.15643564356435644
2019-08-02,505,79,426,0.15643564356435644
2019-08-05,505,79,426,0.15643564356435644
2019-08-06,505,79,426,0.15643564356435644
2019-08-07,505,79,426,0.15643564356435644
2019-08-08,506,79,427,0.15612648221343872
2019-08-09,507,79,428,0.15581854043392504
2019-08-12,505,79,426,0.15643564356435644
2019-08-13,505,79,426,0.15643564356435644
2019-08-14,505,79,426,0.15643564356435644
2019-08-15,505,79,426,0.15643564356435644
2019-08-16,505,79,426,0.15643564356435644
2019-08-19,505,79,426,0.15643564356435644
2019-08-20,505,79,426,0.15643564356435644
2019-08-21,505,79,426,0.15643564356435644
2019-08-22,505,79,426,0.15643564356435644
2019-08-23,505,79,426,0.15643564356435644
2019-08-26,505,79,426,0.15643564356435644
2019-08-27,505,79,426,0.15643564356435644
2019-08-28,505,79,426,0.15643564356435644
2019-08-29,505,79,426,0.15643564356435644
2019-08-30,505,79,426,0.15643564356435644
2019-09-03,505,79,426,0.15643564356435644
2019-09-04,505,79,426,0.15643564356435644
2019-09-05,505,79,426,0.15643564356435644
2019-09-06,505,79,426,0.15643564356435644
2019-09-09,505,79,426,0.15643564356435644
2019-09-10,505,79,426,0.15643564356435644
2019-09-11,505,79,426,0.15643564356435644
2019-09-12,505,79,426,0.15643564356435644
2019-09-13,505,79,426,0.15643564356435644
2019-09-16,505,79,426,0.15643564356435644
2019-09-17,505,79,426,0.15643564356435644
2019-09-18,505,79,426,0.15643564356435644
2019-09-19,505,79,426,0.15643564356435644
2019-09-20,505,79,426,0.15643564356435644
2019-09-23,506,79,427,0.15612648221343872
2019-09-24,505,79,426,0.15643564356435644
2019-09-25,505,79,426,0.15643564356435644
2019-09-26,506,79,427,0.15612648221343872
2019-09-27,505,79,426,0.15643564356435644
2019-09-30,505,79,426,0.15643564356435644
2019-10-01,505,79,426,0.15643564356435644
2019-10-02,505,79,426,0.15643564356435644
2019-10-03,506,79,427,0.15612648221343872
2019-10-04,505,79,426,0.15643564356435644
2019-10-07,505,79,426,0.15643564356435644
2019-10-08,505,79,426,0.15643564356435644
2019-10-09,505,79,426,0.15643564356435644
2019-10-10,505,79,426,0.15643564356435644
2019-10-11,505,79,426,0.15643564356435644
2019-10-14,505,79,426,0.15643564356435644
2019-10-15,505,79,426,0.15643564356435644
2019-10-16,505,79,426,0.15643564356435644
2019-10-17,505,79,426,0.15643564356435644
2019-10-18,506,79,427,0.15612648221343872
2019-10-21,505,79,426,0.15643564356435644
2019-10-22,505,79,426,0.15643564356435644
2019-10-23,505,79,426,0.15643564356435644
2019-10-24,505,79,426,0.15643564356435644
2019-10-25,505,79,426,0.15643564356435644
2019-10-28,505,79,426,0.15643564356435644
2019-10-29,505,79,426,0.15643564356435644
2019-10-30,505,79,426,0.15643564356435644
2019-10-31,505,79,426,0.15643564356435644
2019-11-01,505,79,426,0.15643564356435644
2019-11-04,505,79,426,0.15643564356435644
2019-11-05,507,79,428,0.15581854043392504
2019-11-06,505,79,426,0.15643564356435644
2019-11-07,505,79,426,0.15643564356435644
2019-11-08,505,79,426,0.15643564356435644
2019-11-11,505,79,426,0.15643564356435644
2019-11-12,505,79,426,0.15643564356435644
2019-11-13,505,79,426,0.15643564356435644
2019-11-14,505,79,426,0.15643564356435644
2019-11-15,505,79,426,0.15643564356435644
2019-11-18,505,79,426,0.15643564356435644
2019-11-19,505,79,426,0.15643564356435644
2019-11-20,505,79,426,0.15643564356435644
2019-11-21,506,80,426,0.15810276679841898
2019-11-22,505,80,425,0.15841584158415842
2019-11-25,505,80,425,0.15841584158415842
2019-11-26,505,80,425,0.15841584158415842
2019-11-27,505,80,425,0.15841584158415842
2019-11-29,505,80,425,0.15841584158415842
2019-12-02,505,80,425,0.15841584158415842
2019-12-03,505,80,425,0.15841584158415842
2019-12-04,505,80,425,0.15841584158415842
2019-12-05,507,80,427,0.15779092702169625
2019-12-06,505,80,425,0.15841584158415842
2019-12-09,507,80,427,0.15779092702169625
2019-12-10,506,80,426,0.15810276679841898
2019-12-11,505,80,425,0.15841584158415842
2019-12-12,505,80,425,0.15841584158415842
2019-12-13,505,80,425,0.15841584158415842
2019-12-16,505,80,425,0.15841584158415842
2019-12-17,505,80,425,0.15841584158415842
2019-12-18,505,80,425,0.15841584158415842
2019-12-19,505,80,425,0.15841584158415842
2019-12-20,505,80,425,0.15841584158415842
2019-12-23,508,80,428,0.15748031496062992
2019-12-24,505,80,425,0.15841584158415842
2019-12-26,505,80,425,0.15841584158415842
2019-12-27,505,80,425,0.15841584158415842
2019-12-30,505,80,425,0.15841584158415842
2019-12-31,505,80,425,0.15841584158415842
2020-01-02,505,80,425,0.15841584158415842
2020-01-03,505,80,425,0.15841584158415842
2020-01-06,505,80,425,0.15841584158415842
2020-01-07,505,80,425,0.15841584158415842
2020-01-08,505,80,425,0.15841584158415842
2020-01-09,505,80,425,0.15841584158415842
2020-01-10,505,80,425,0.15841584158415842
2020-01-13,505,80,425,0.15841584158415842
2020-01-14,505,80,425,0.15841584158415842
2020-01-15,505,80,425,0.15841584158415842
2020-01-16,505,80,425,0.15841584158415842
2020-01-17,505,80,425,0.15841584158415842
2020-01-21,505,80,425,0.15841584158415842
2020-01-22,505,80,425,0.15841584158415842
2020-01-23,505,80,425,0.15841584158415842
2020-01-24,505,80,425,0.15841584158415842
2020-01-27,505,80,425,0.15841584158415842
2020-01-28,506,80,426,0.15810276679841898
2020-01-29,505,80,425,0.15841584158415842
2020-01-30,505,80,425,0.15841584158415842
2020-01-31,505,80,425,0.15841584158415842
2020-02-03,505,80,425,0.15841584158415842
2020-02-04,505,80,425,0.15841584158415842
2020-02-05,505,80,425,0.15841584158415842
2020-02-06,505,80,425,0.15841584158415842
2020-02-07,505,80,425,0.15841584158415842
2020-02-10,505,80,425,0.15841584158415842
2020-02-11,505,80,425,0.15841584158415842
2020-02-12,505,80,425,0.15841584158415842
2020-02-13,505,80,425,0.15841584158415842
2020-02-14,505,80,425,0.15841584158415842
2020-02-18,505,80,425,0.15841584158415842
