time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2020-04-03T13:30:00+00:00,AVGO,buy,0.0,0.010607168637689002,0.010607168637689002,822.895233375422,20.661092193,0.16457904667508438
2020-04-03T13:30:00+00:00,COP,buy,0.0,0.021052631578947368,0.021052631578947368,1633.245474647144,27.5672259679,0.3266490949294288
2020-04-03T13:30:00+00:00,LOW,buy,0.0,0.02097177873073205,0.02097177873073205,1626.9729785952939,73.2558163652,0.32539459571905877
2020-04-03T13:30:00+00:00,VOO,sell,1.0,0.9473684210526315,-0.052631578947368474,4083.113686617864,210.939388699,0.8166227373235728
2020-07-06T13:30:00+00:00,AVGO,sell,0.01134610174511837,0.0,-0.01134610174511837,1124.2133278740112,28.2271220922,0.22484266557480223
2020-07-06T13:30:00+00:00,COP,sell,0.020505730560618444,0.020305067639643737,-0.00020066292097470698,19.88241734805116,34.2947821364,0.003976483469610232
2020-07-06T13:30:00+00:00,LOW,sell,0.02763348563030907,0.0,-0.02763348563030907,2738.0269928016874,123.284546195,0.5476053985603375
2020-07-06T13:30:00+00:00,TSLA,buy,0.0,0.021052631578947368,0.021052631578947368,2085.971864130062,85.112663269,0.4171943728260124
2020-07-06T13:30:00+00:00,USB,buy,0.0,0.011273879728777322,0.011273879728777322,1117.057305906248,28.7375084489,0.2234114611812496
2020-07-06T13:30:00+00:00,VOO,buy,0.940514682063954,0.9473684210526315,0.006853738988677471,679.0935679874405,267.467171141,0.1358187135974881
2020-10-02T13:30:00+00:00,AMD,buy,0.0,0.021052631578947368,0.021052631578947368,2207.5869955087906,82.5800018311,0.44151739910175813
2020-10-02T13:30:00+00:00,COP,sell,0.014357973455620836,0.0,-0.014357973455620836,1505.582585418226,25.6645078743,0.30111651708364523
2020-10-02T13:30:00+00:00,CRM,buy,0.0,0.021052631578947368,0.021052631578947368,2207.5869955087906,246.136327042,0.44151739910175813
2020-10-02T13:30:00+00:00,NFLX,buy,0.0,0.010526315789473686,0.010526315789473686,1103.7934977543955,51.6430015564,0.2207586995508791
2020-10-02T13:30:00+00:00,TSLA,sell,0.0328291012065677,0.0,-0.0328291012065677,3442.472102648388,140.46333313,0.6884944205296776
2020-10-02T13:30:00+00:00,USB,sell,0.010378958190409996,0.0,-0.010378958190409996,1088.3415235837313,27.9992026691,0.21766830471674625
2020-10-02T13:30:00+00:00,VOO,buy,0.9424339671474015,0.9473684210526315,0.004934453905230063,517.4287228783639,281.590953199,0.10348574457567279
