decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2024-01-02T14:30:00+00:00,1,USB,0.11540666132165807,2.770577527750472,0.04,0.35662426243570094,1.0,0.0,0.0,,-0.09723838610822988
2024-01-02T14:30:00+00:00,2,AMZN,0.09622680918055075,2.40022823130259,0.04,0.19568255990764083,1.0,0.0,0.0,,0.09865382176336394
2024-01-02T14:30:00+00:00,3,INTC,0.0914576216070832,2.30813861301632,0.020000000000000004,0.39188441186938555,1.0,0.0,0.0,,-0.25456574420708833
2024-04-03T13:30:00+00:00,1,TSLA,0.1771907481573005,3.8173567233635324,0.04,0.43265467412693004,1.0,0.08612121255803265,-0.0070723043806065755,,0.31530532869274686
2024-04-03T13:30:00+00:00,2,NVDA,0.14936904813043567,3.3202993871556656,0.03461016287826862,0.4514199923250976,1.0,0.08612121255803265,-0.0070723043806065755,,0.29458678791687115
2024-04-03T13:30:00+00:00,3,META,0.12541208691054237,2.8922887581827097,0.025389837121731387,0.3076766382149399,1.0,0.08612121255803265,-0.0070723043806065755,,-0.066995817780903
2024-07-03T13:30:00+00:00,1,NVDA,0.12696013252047722,3.0848194207836075,0.03799521071982391,0.5187623914519948,1.0,0.06336258834561981,0.0,,-0.10282685092639918
2024-07-03T13:30:00+00:00,2,TSLA,0.1158567300498912,2.8790254175871213,0.02483264375946714,0.5291552674954028,1.0,0.06336258834561981,0.0,,-0.03676718215973125
2024-07-03T13:30:00+00:00,3,GOOGL,0.08281811137528453,2.266677120284463,0.03717214552070896,0.176749607361758,1.0,0.06336258834561981,0.0,,-0.14612327805940656
2024-10-02T13:30:00+00:00,1,INTC,0.1769356725270286,3.9392929585337866,0.04,0.40675591700816893,1.0,0.11403862647330297,-0.009172356255215619,,
2024-10-02T13:30:00+00:00,2,TSLA,0.10421407843368799,2.5691807485642872,0.030570475693652396,0.5505295260632765,1.0,0.11403862647330297,-0.009172356255215619,,
2024-10-02T13:30:00+00:00,3,BA,0.06743332383065888,1.8762124273690732,0.029429524306347613,0.2859364854145016,1.0,0.11403862647330297,-0.009172356255215619,,
