time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2023-04-05T13:30:00+00:00,AMZN,buy,0.0,0.027027027027027032,0.027027027027027032,2905.5102487055124,103.910003662,0.5811020497411025
2023-04-05T13:30:00+00:00,META,buy,0.0,0.027027027027027032,0.027027027027027032,2905.5102487055124,212.482552198,0.5811020497411025
2023-04-05T13:30:00+00:00,SCHW,buy,0.0,0.02702702702702702,0.02702702702702702,2905.5102487055115,46.7936202814,0.5811020497411022
2023-04-05T13:30:00+00:00,VOO,sell,1.0,0.918918918918919,-0.08108108108108103,8716.53074611653,359.912968134,1.743306149223306
2023-07-07T13:30:00+00:00,AMZN,sell,0.03058710901099931,0.02702702702702702,-0.0035600819839722887,418.4848289898626,128.589996338,0.08369696579797252
2023-07-07T13:30:00+00:00,META,sell,0.03372259538035461,0.0,-0.03372259538035461,3964.0644862609656,289.904968685,0.7928128972521932
2023-07-07T13:30:00+00:00,NVDA,buy,0.0,0.027027027027027032,0.027027027027027032,3177.0057078544633,42.2889368673,0.6354011415708927
2023-07-07T13:30:00+00:00,SCHW,sell,0.028260118495735453,0.0,-0.028260118495735453,3321.954637327015,53.5022465073,0.664390927465403
2023-07-07T13:30:00+00:00,TSLA,buy,0.0,0.027027027027027032,0.027027027027027032,3177.0057078544633,278.429992676,0.6354011415708927
2023-07-07T13:30:00+00:00,VOO,buy,0.9074301771129106,0.918918918918919,0.01148874180600834,1350.4925368689233,388.636144391,0.27009850737378466
2023-10-05T13:30:00+00:00,AMZN,sell,0.027389100308672108,0.0,-0.027389100308672108,3130.4755258958203,126.709999084,0.626095105179164
2023-10-05T13:30:00+00:00,LLY,buy,0.0,0.027027027027027032,0.027027027027027032,3089.0918537782004,523.40930692,0.6178183707556401
2023-10-05T13:30:00+00:00,NVDA,sell,0.028932741106845843,0.027027027027027032,-0.0019057140798188106,217.81625606515212,44.0192141874,0.043563251213030424
2023-10-05T13:30:00+00:00,SCHW,buy,0.0,0.02702702702702702,0.02702702702702702,3089.091853778199,49.1849224843,0.6178183707556398
2023-10-05T13:30:00+00:00,TSLA,sell,0.02595561924918845,0.0,-0.02595561924918845,2966.633803350157,260.0,0.5933267606700314
2023-10-05T13:30:00+00:00,VOO,buy,0.9177225393352936,0.918918918918919,0.0011963795836253954,136.74187775473925,377.399749242,0.02734837555094785
