decision_time,rank,symbol,score,score_z,target_weight,vol_20,sleeve_scale,benchmark_vol_20,benchmark_drawdown,risk_reasons,label_excess
2022-01-03T14:30:00+00:00,1,AMD,0.10412138125763667,3.1350331530225573,0.05,0.591753076174621,1.0,0.0,0.0,,-0.26722696799947004
2022-01-03T14:30:00+00:00,2,NVDA,0.10412138125763667,3.1350331530225573,0.05,0.628500208499682,1.0,0.0,0.0,,-0.05630366779809566
2022-01-03T14:30:00+00:00,3,TSLA,0.10412138125763667,3.1350331530225573,0.04999999999999999,0.7189775872026529,1.0,0.0,0.0,,0.0070546252484680536
2022-04-04T13:30:00+00:00,1,COP,0.09898577363816424,2.521629793747245,0.05,0.3651090886452905,1.0,0.19223887623018882,-0.040553716809252016,,-0.010333255210628667
2022-04-04T13:30:00+00:00,2,XOM,0.09898577363816424,2.521629793747245,0.05,0.4286990090141116,1.0,0.19223887623018882,-0.040553716809252016,,0.1757156800143088
2022-04-04T13:30:00+00:00,3,CVX,0.09337612438710748,2.386175189485917,0.04999999999999998,0.35061636802075746,1.0,0.19223887623018882,-0.040553716809252016,,0.017427036908975707
2022-07-06T13:30:00+00:00,1,COP,0.10412138125763667,2.2762070767820854,0.05,0.6598492304291576,1.0,0.2890725705262583,-0.14683431758352317,,0.3275246172826143
2022-07-06T13:30:00+00:00,2,LRCX,0.08993808827647241,1.9773368338888362,0.05,0.5464414774529438,1.0,0.2890725705262583,-0.14683431758352317,,0.012425707686850541
2022-07-06T13:30:00+00:00,3,META,0.08993808827647241,1.9773368338888362,0.04999999999999999,0.603224305737982,1.0,0.2890725705262583,-0.14683431758352317,,-0.17391189875057922
2022-10-04T13:30:00+00:00,1,ADBE,0.08993808827647241,2.1425561346697264,0.05,0.7638993278454208,1.0,0.28508604932849696,-0.11720959490314697,,
2022-10-04T13:30:00+00:00,2,META,0.08993808827647241,2.1425561346697264,0.05,0.5017227676992814,1.0,0.28508604932849696,-0.11720959490314697,,
2022-10-04T13:30:00+00:00,3,AMD,0.08993808827647241,2.1425561346697264,0.04999999999999999,0.5676863725301798,1.0,0.28508604932849696,-0.11720959490314697,,
