time,equity,benchmark_equity,benchmark_weight,active_weight,active_symbols,weights
2022-01-03T14:30:00+00:00,100000.0,100000.0,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-04T14:30:00+00:00,99959.00704422234,99959.00704422234,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-05T14:30:00+00:00,98044.39010547838,98044.39010547838,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-06T14:30:00+00:00,97912.33533488012,97912.33533488012,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-07T14:30:00+00:00,97573.13727393052,97573.13727393052,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-10T14:30:00+00:00,97445.6389173099,97445.6389173099,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-11T14:30:00+00:00,98299.36466453476,98299.36466453476,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-12T14:30:00+00:00,98593.05027969315,98593.05027969315,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-13T14:30:00+00:00,97233.90967414841,97233.90967414841,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-14T14:30:00+00:00,97263.52267207437,97263.52267207437,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-18T14:30:00+00:00,95558.3456921687,95558.3456921687,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-19T14:30:00+00:00,94554.3542884562,94554.3542884562,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-20T14:30:00+00:00,93513.93372783328,93513.93372783328,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-21T14:30:00+00:00,91676.71674710857,91676.71674710857,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-24T14:30:00+00:00,92059.19704743318,92059.19704743318,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-25T14:30:00+00:00,90941.37652879104,90941.37652879104,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-26T14:30:00+00:00,90736.48559879883,90736.48559879883,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-27T14:30:00+00:00,90276.61272486065,90276.61272486065,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-28T14:30:00+00:00,92489.47169298262,92489.47169298262,1.0,0.0,,"{""VOO"": 1.0}"
2022-01-31T14:30:00+00:00,94180.98681584494,94180.98681584494,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-01T14:30:00+00:00,94795.65960582158,94795.65960582158,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-02T14:30:00+00:00,95699.4763667582,95699.4763667582,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-03T14:30:00+00:00,93475.24482591613,93475.24482591613,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-04T14:30:00+00:00,93914.64706871613,93914.64706871613,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-07T14:30:00+00:00,93605.0103124331,93605.0103124331,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-08T14:30:00+00:00,94363.09567619086,94363.09567619086,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-09T14:30:00+00:00,95747.28548127832,95747.28548127832,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-10T14:30:00+00:00,94064.86841659206,94064.86841659206,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-11T14:30:00+00:00,92188.96991883978,92188.96991883978,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-14T14:30:00+00:00,91888.44599027009,91888.44599027009,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-15T14:30:00+00:00,93363.67545599323,93363.67545599323,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-16T14:30:00+00:00,93475.2448259161,93475.2448259161,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-17T14:30:00+00:00,91487.74741892448,91487.74741892448,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-18T14:30:00+00:00,90902.65808779933,90902.65808779933,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-22T14:30:00+00:00,89907.78689644777,89907.78689644777,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-23T14:30:00+00:00,88289.115317869,88289.115317869,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-24T14:30:00+00:00,89645.97402422212,89645.97402422212,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-25T14:30:00+00:00,91603.8658179354,91603.8658179354,1.0,0.0,,"{""VOO"": 1.0}"
2022-02-28T14:30:00+00:00,91373.91091910524,91373.91091910524,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-01T14:30:00+00:00,90003.405125488,90003.405125488,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-02T14:30:00+00:00,91656.2387310808,91656.2387310808,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-03T14:30:00+00:00,91196.34370295775,91196.34370295775,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-04T14:30:00+00:00,90458.73635498577,90458.73635498577,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-07T14:30:00+00:00,87788.27902771161,87788.27902771161,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-08T14:30:00+00:00,87125.78973832526,87125.78973832526,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-09T14:30:00+00:00,89447.90663786196,89447.90663786196,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-10T14:30:00+00:00,89049.52688991411,89049.52688991411,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-11T14:30:00+00:00,87913.49548489861,87913.49548489861,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-14T13:30:00+00:00,87271.48421154002,87271.48421154002,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-15T13:30:00+00:00,89186.10115028398,89186.10115028398,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-16T13:30:00+00:00,91180.41471626,91180.41471626,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-17T13:30:00+00:00,92295.95333571051,92295.95333571051,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-18T13:30:00+00:00,93315.8737261208,93315.8737261208,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-21T13:30:00+00:00,93320.43752498807,93320.43752498807,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-22T13:30:00+00:00,94404.09601661621,94404.09601661621,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-23T13:30:00+00:00,93188.39013903744,93188.39013903744,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-24T13:30:00+00:00,94573.55473600318,94573.55473600318,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-25T13:30:00+00:00,95053.25576439426,95053.25576439426,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-28T13:30:00+00:00,95708.8624317576,95708.8624317576,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-29T13:30:00+00:00,96919.52449941957,96919.52449941957,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-30T13:30:00+00:00,96316.4679801326,96316.4679801326,1.0,0.0,,"{""VOO"": 1.0}"
2022-03-31T13:30:00+00:00,94836.2759373105,94836.2759373105,1.0,0.0,,"{""VOO"": 1.0}"
2022-04-01T13:30:00+00:00,95098.96759930134,95098.96759930134,1.0,0.0,,"{""VOO"": 1.0}"
2022-04-04T13:30:00+00:00,95905.29778001699,95905.29778001699,1.0,0.0,,"{""VOO"": 1.0}"
2022-04-05T13:30:00+00:00,94667.1911213908,94719.75137469433,0.9193992933664535,0.08060070663354646,COP;CVX;XOM,"{""COP"": 0.02653765456745493, ""CVX"": 0.027019272481871456, ""VOO"": 0.9193992933664535, ""XOM"": 0.027043779584220103}"
2022-04-06T13:30:00+00:00,93823.71962106395,93760.35670280174,0.9182685534944779,0.08173144650552211,COP;CVX;XOM,"{""COP"": 0.02663694829161868, ""CVX"": 0.027504153861156684, ""VOO"": 0.9182685534944779, ""XOM"": 0.02759034435274676}"
2022-04-07T13:30:00+00:00,94399.41505984832,94233.21941802354,0.9172713585932278,0.08272864140677216,COP;CVX;XOM,"{""COP"": 0.027131351265034513, ""CVX"": 0.027716256980279, ""VOO"": 0.9172713585932278, ""XOM"": 0.027881033161458763}"
2022-04-08T13:30:00+00:00,94368.38524795444,94004.78578540182,0.9153486551307535,0.08465134486924653,COP;CVX;XOM,"{""COP"": 0.027979239922205523, ""CVX"": 0.028194918178498226, ""VOO"": 0.9153486551307535, ""XOM"": 0.02847718676854273}"
2022-04-11T13:30:00+00:00,92580.94178882001,92376.09305002805,0.9168559409248737,0.08314405907512634,COP;CVX;XOM,"{""COP"": 0.027116290350542117, ""CVX"": 0.028000204453876115, ""VOO"": 0.9168559409248737, ""XOM"": 0.028027564270708148}"
2022-04-12T13:30:00+00:00,92430.21902075894,92038.0174768132,0.9149900695555456,0.08500993044445437,COP;CVX;XOM,"{""COP"": 0.02772046679725909, ""CVX"": 0.028630294366276347, ""VOO"": 0.9149900695555456, ""XOM"": 0.028659169280919033}"
2022-04-13T13:30:00+00:00,93470.26720660804,93077.38201298197,0.9150267336005077,0.08497326639949232,COP;CVX;XOM,"{""COP"": 0.027475067884420765, ""CVX"": 0.028757314523786076, ""VOO"": 0.9150267336005077, ""XOM"": 0.028740883991285455}"
2022-04-14T13:30:00+00:00,92490.78755788213,91946.66765516931,0.9134833252565179,0.08651667474348212,COP;CVX;XOM,"{""COP"": 0.028081827470563533, ""CVX"": 0.029048312024177642, ""VOO"": 0.9134833252565179, ""XOM"": 0.029386535248740936}"
2022-04-18T13:30:00+00:00,92617.56545862497,91962.64095047882,0.9123913961971652,0.08760860380283475,COP;CVX;XOM,"{""COP"": 0.028624343741626757, ""CVX"": 0.02939738532516114, ""VOO"": 0.9123913961971652, ""XOM"": 0.029586874736047025}"
2022-04-19T13:30:00+00:00,93861.57303565195,93431.42349661671,0.9146780240322021,0.08532197596779789,COP;CVX;XOM,"{""COP"": 0.02772358196975137, ""CVX"": 0.028664116937150312, ""VOO"": 0.9146780240322021, ""XOM"": 0.02893427706089617}"
2022-04-20T13:30:00+00:00,93842.09995099965,93360.61815379723,0.9141745116820449,0.08582548831795511,COP;CVX;XOM,"{""COP"": 0.028032394833651855, ""CVX"": 0.028786855085604364, ""VOO"": 0.9141745116820449, ""XOM"": 0.029006238398698845}"
2022-04-21T13:30:00+00:00,92314.36230299117,91976.34711613393,0.9155245424349666,0.08447545756503338,COP;CVX;XOM,"{""COP"": 0.027386102629381046, ""CVX"": 0.027914847162115276, ""VOO"": 0.9155245424349666, ""XOM"": 0.029174507773537015}"
2022-04-22T13:30:00+00:00,89823.77378198311,89465.92551952523,0.9152283606465084,0.08477163935349163,COP;CVX;XOM,"{""COP"": 0.02738669412598768, ""CVX"": 0.028056086470306177, ""VOO"": 0.9152283606465084, ""XOM"": 0.02932885875719772}"
