decision_time,execution_time,active_symbols,benchmark_weight,active_weight,turnover_distance,execution_cost,target_weights
2022-04-04T13:30:00+00:00,2022-04-05T13:30:00+00:00,ADBE;BA;LRCX,0.9473684210526315,0.052631578947368474,0.052631578947368446,2.0128551002601345,"{""ADBE"": 0.021052631578947368, ""BA"": 0.021052631578947368, ""LRCX"": 0.010526315789473686, ""VOO"": 0.9473684210526315}"
2022-07-06T13:30:00+00:00,2022-07-07T13:30:00+00:00,CSCO;INTC;MSFT,0.9473684210526315,0.052631578947368474,0.05263157894736841,1.7009702066247576,"{""CSCO"": 0.021052631578947368, ""INTC"": 0.021052631578947368, ""MSFT"": 0.010526315789473686, ""VOO"": 0.9473684210526315}"
2022-10-04T13:30:00+00:00,2022-10-05T13:30:00+00:00,ADBE;AMD;NVDA,0.9473684210526315,0.052631578947368474,0.05263157894736847,1.6465425093253965,"{""ADBE"": 0.021052631578947368, ""AMD"": 0.020742957879497263, ""NVDA"": 0.01083598948892379, ""VOO"": 0.9473684210526315}"
