time,symbol,side,current_weight,target_weight,delta_weight,notional,price,cost
2022-04-05T13:30:00+00:00,ADBE,buy,0.0,0.027027027027027032,0.027027027027027032,2584.070736820442,469.320007324,0.5168141473640884
2022-04-05T13:30:00+00:00,BA,buy,0.0,0.027027027027027032,0.027027027027027032,2584.070736820442,189.699996948,0.5168141473640884
2022-04-05T13:30:00+00:00,LRCX,buy,0.0,0.02702702702702702,0.02702702702702702,2584.070736820441,50.6109376422,0.5168141473640883
2022-04-05T13:30:00+00:00,VOO,sell,1.0,0.918918918918919,-0.08108108108108103,7752.212210461321,395.110146386,1.5504424420922642
2022-07-07T13:30:00+00:00,ADBE,sell,0.026137284139705046,0.0,-0.026137284139705046,2105.9724387722467,382.5,0.42119448775444934
2022-07-07T13:30:00+00:00,BA,sell,0.02331790226504734,0.0,-0.02331790226504734,1878.8049759759317,137.929992676,0.37576099519518635
2022-07-07T13:30:00+00:00,CSCO,buy,0.0,0.027027027027027032,0.027027027027027032,2177.662136457681,38.502899564,0.4355324272915362
2022-07-07T13:30:00+00:00,INTC,buy,0.0,0.027027027027027032,0.027027027027027032,2177.662136457681,35.6892945242,0.4355324272915362
2022-07-07T13:30:00+00:00,LRCX,sell,0.02454507877726906,0.0,-0.02454507877726906,1977.6828815163028,38.7356390485,0.39553657630326056
2022-07-07T13:30:00+00:00,MSFT,buy,0.0,0.02702702702702702,0.02702702702702702,2177.66213645768,256.512405272,0.43553242729153596
2022-07-07T13:30:00+00:00,VOO,sell,0.9259997348179785,0.918918918918919,-0.007080815899059512,570.5261131085496,335.54597937,0.11410522262170991
2022-10-05T13:30:00+00:00,ADBE,buy,0.0,0.027027027027027032,0.027027027027027032,2103.285503693864,291.410003662,0.4206571007387728
2022-10-05T13:30:00+00:00,AMD,buy,0.0,0.027027027027027032,0.027027027027027032,2103.285503693864,66.5899963379,0.4206571007387728
2022-10-05T13:30:00+00:00,CSCO,sell,0.027392144292273327,0.0,-0.027392144292273327,2131.699500186077,37.6914638927,0.4263399000372154
2022-10-05T13:30:00+00:00,INTC,sell,0.020416869628413083,0.0,-0.020416869628413083,1588.872719049204,26.0405802384,0.3177745438098408
2022-10-05T13:30:00+00:00,MSFT,sell,0.026017905797757257,0.0,-0.026017905797757257,2024.7541117331286,238.508712493,0.4049508223466257
2022-10-05T13:30:00+00:00,NVDA,buy,0.0,0.02702702702702702,0.02702702702702702,2103.2855036938636,12.8940918177,0.4206571007387727
2022-10-05T13:30:00+00:00,VOO,sell,0.9261730802815564,0.918918918918919,-0.007254161362637457,564.5301801131851,326.654626962,0.11290603602263702
